learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
676.0,0.2193603,1.2457467267910641E-9,676.0,72.33727810650888,-0.3875353387758339,676.0,21952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1352.0,0.286742421,1.628409663885832E-9,1352.0,74.7,0.0,1352.0,21952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2028.0,0.334009449,1.896839026063681E-9,2028.0,76.9,0.0,2028.0,21952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2704.0,0.36964997,2.099241477085485E-9,2704.0,75.9,0.0,2704.0,21952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3380.0,0.404647824,2.2979942234357203E-9,3380.0,76.7,0.0,3380.0,21952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4056.0,0.519675765,4.256772348458569E-9,4056.0,75.1,-0.9896171317326402,4056.0,65824.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
4732.0,0.565890372,5.043747760355473E-9,4732.0,76.9,0.0,4732.0,65824.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
5408.0,0.608203982,5.764294202708536E-9,5408.0,74.8,-0.199603972993822,5408.0,65824.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
6084.0,0.642945791,6.355902597167425E-9,6084.0,74.4,-0.19961642334338348,6084.0,65824.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
6760.0,0.675770332,6.914862379597293E-9,6760.0,75.8,-0.1995710464644845,6760.0,65824.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
7436.0,0.747723194,8.553363725265695E-9,7436.0,74.4,-0.5806963641650195,7436.0,88024.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
8112.0,0.787872093,9.668297428737085E-9,8112.0,72.6,0.36581020050473884,8112.0,107344.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
8788.0,0.822489111,1.0629610965177417E-8,8788.0,73.7,-0.8033606230644599,8788.0,107344.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
9464.0,0.857425817,1.1621059958396686E-8,9464.0,75.9,1.9208855608009345,9464.0,109696.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
10140.0,0.89172554,1.259443237181339E-8,10140.0,76.5,0.6712090215902428,10140.0,109696.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
10816.0,0.963875604,1.5416770995251005E-8,10816.0,74.4,0.6789524733268356,10816.0,151208.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
11492.0,1.024571882,1.7828121918713052E-8,11492.0,75.4,0.8448342577067333,11492.0,153568.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
12168.0,1.080734379,2.0059354104068544E-8,12168.0,71.7,0.028260562385219717,12168.0,153568.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
12844.0,1.118118198,2.154454412623412E-8,12844.0,74.2,-0.593423217585923,12844.0,153568.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
13520.0,1.15702874,2.3090388030931352E-8,13520.0,76.2,1.9179572560105902,13520.0,153568.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
14196.0,1.215743967,2.5756236088081366E-8,14196.0,75.2,1.0414588404293528,14196.0,175504.0,15.0,8.0,8.0,7.0,0.0,0.0,1.0
14872.0,1.272067538,2.8598736643172385E-8,14872.0,75.7,0.01810371784530085,14872.0,195080.0,17.0,9.0,9.0,8.0,0.0,0.0,1.0
15548.0,1.32937533,3.185111018006379E-8,15548.0,74.5,2.85714285714288,15548.0,219376.0,19.0,10.0,10.0,9.0,0.0,0.0,1.0
16224.0,1.371671663,3.425154246607381E-8,16224.0,73.2,0.9549714691186176,16224.0,219376.0,19.0,10.0,10.0,9.0,0.0,0.0,1.0
16900.0,1.41255783,3.6571943984522174E-8,16900.0,75.2,-0.22955801998120764,16900.0,219376.0,19.0,10.0,10.0,9.0,0.0,0.0,1.0
17576.0,1.453626676,3.890271303458553E-8,17576.0,75.1,0.9388924252068421,17576.0,219376.0,19.0,10.0,10.0,9.0,0.0,0.0,1.0
18252.0,1.49566157,4.128830794411608E-8,18252.0,76.8,2.0758237027156987,18252.0,219376.0,19.0,10.0,10.0,9.0,0.0,0.0,1.0
18928.0,1.534799082,4.350946852082387E-8,18928.0,76.4,1.5518104455197508,18928.0,219376.0,19.0,10.0,10.0,9.0,0.0,0.0,1.0
19604.0,1.588477145,4.682779929430742E-8,19604.0,73.8,-0.06492762479471545,19604.0,238960.0,21.0,11.0,11.0,10.0,0.0,0.0,1.0
20280.0,1.643606664,5.058225437769667E-8,20280.0,74.0,4.91515506143948,20280.0,263248.0,23.0,12.0,12.0,11.0,0.0,0.0,1.0
20956.0,1.685768623,5.345358690815461E-8,20956.0,70.5,1.9868429796000044,20956.0,263248.0,23.0,12.0,12.0,11.0,0.0,0.0,1.0
21632.0,1.727525514,5.6297333317069964E-8,21632.0,72.8,1.3971158656390785,21632.0,263248.0,23.0,12.0,12.0,11.0,0.0,0.0,1.0
22308.0,1.769513933,5.915684734907209E-8,22308.0,75.6,2.676399026763988,22308.0,263248.0,23.0,12.0,12.0,11.0,0.0,0.0,1.0
22984.0,1.811571568,6.202107515996736E-8,22984.0,75.2,2.282953891738999,22984.0,263248.0,23.0,12.0,12.0,11.0,0.0,0.0,1.0
23660.0,1.853449417,6.487305910452994E-8,23660.0,76.1,-0.7384677636903054,23660.0,263248.0,23.0,12.0,12.0,11.0,0.0,0.0,1.0
24336.0,1.89395242,6.786126150036646E-8,24336.0,74.9,2.901353965183776,24336.0,285184.0,25.0,13.0,13.0,12.0,0.0,0.0,1.0
25012.0,1.928051039,7.03769657060649E-8,25012.0,74.4,0.9556234766123621,25012.0,285184.0,25.0,13.0,13.0,12.0,0.0,0.0,1.0
25688.0,1.958900046,7.26529222969028E-8,25688.0,76.1,0.9777925091149812,25688.0,285184.0,25.0,13.0,13.0,12.0,0.0,0.0,1.0
26364.0,2.00718055,7.674191431119832E-8,26364.0,74.8,5.3769900871132865,26364.0,327376.0,29.0,15.0,15.0,13.0,0.0,0.0,1.0
27040.0,2.06939814,8.201127166212228E-8,27040.0,77.9,0.357091328812538,27040.0,327376.0,29.0,15.0,15.0,13.0,0.0,0.0,1.0
27716.0,2.106662074,8.516724386463357E-8,27716.0,76.6,3.261813220885508,27716.0,327376.0,29.0,15.0,15.0,13.0,0.0,0.0,1.0
28392.0,2.145877729,8.850555581139816E-8,28392.0,74.0,0.34037594676642846,28392.0,329056.0,29.0,15.0,15.0,13.0,0.0,0.0,1.0
29068.0,2.174272694,9.092273463672856E-8,29068.0,75.7,3.624970254620421,29068.0,329056.0,29.0,15.0,15.0,13.0,0.0,0.0,1.0
29744.0,2.202649816,9.333839454059595E-8,29744.0,75.8,2.8985972458511253,29744.0,329056.0,29.0,15.0,15.0,13.0,0.0,0.0,1.0
30420.0,2.241242963,9.684272489808708E-8,30420.0,72.5,-0.5749228316046294,30420.0,350992.0,31.0,16.0,16.0,14.0,0.0,0.0,1.0
31096.0,2.272044672,9.963957802621649E-8,31096.0,73.5,-1.0124111853139357,31096.0,350992.0,31.0,16.0,16.0,14.0,0.0,0.0,1.0
31772.0,2.300342953,1.0220911518194818E-7,31772.0,76.7,1.3564545901000766,31772.0,350992.0,31.0,16.0,16.0,14.0,0.0,0.0,1.0
32448.0,2.330248135,1.049245619717344E-7,32448.0,74.9,0.4015681792930546,32448.0,350992.0,31.0,16.0,16.0,14.0,0.0,0.0,1.0
33124.0,2.36504919,1.082820543173887E-7,33124.0,74.9,0.674306698746331,33124.0,372928.0,33.0,17.0,17.0,15.0,0.0,0.0,1.0
33800.0,2.394599541,1.1113297585680462E-7,33800.0,75.1,3.30097087378639,33800.0,372928.0,33.0,17.0,17.0,15.0,0.0,0.0,1.0
34476.0,2.436781497,1.1520255347146965E-7,34476.0,73.6,1.9178041476880496,34476.0,372928.0,33.0,17.0,17.0,15.0,0.0,0.0,1.0
35152.0,2.469344477,1.1834412363656074E-7,35152.0,72.6,1.4367216558630949,35152.0,372928.0,33.0,17.0,17.0,15.0,0.0,0.0,1.0
35828.0,2.500677677,1.2136704863595675E-7,35828.0,74.4,0.1832573010488441,35828.0,372928.0,33.0,17.0,17.0,15.0,0.0,0.0,1.0
