learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.0,0.005044639,9.271087398131688E-12,1.0,100.0,?,1.0,7104.0
2.0,0.013414553,2.4653398046890895E-11,2.0,100.0,?,2.0,7104.0
3.0,0.014628782,2.6884920100371044E-11,3.0,100.0,?,3.0,7104.0
4.0,0.015716633,2.8884183416763942E-11,4.0,100.0,?,4.0,7104.0
5.0,0.016824599,3.09204142789046E-11,5.0,100.0,?,5.0,7104.0
6.0,0.017884305,3.297761111623711E-11,6.0,83.33333333333334,0.0,6.0,7504.0
7.0,0.0189271,3.5001978795561524E-11,7.0,85.71428571428571,0.0,7.0,7504.0
8.0,0.019960174,3.7007475193176005E-11,8.0,87.5,0.0,8.0,7504.0
9.0,0.021533381,4.006152647236983E-11,9.0,88.88888888888889,0.0,9.0,7504.0
10.0,0.02257904,4.209145400673151E-11,10.0,90.0,0.0,10.0,7504.0
11.0,0.023691275,4.425062487522761E-11,11.0,90.9090909090909,0.0,11.0,7504.0
12.0,0.024714356,4.623672196020683E-11,12.0,91.66666666666666,0.0,12.0,7504.0
13.0,0.025730971,4.8210266662968536E-11,13.0,92.3076923076923,0.0,13.0,7504.0
14.0,0.026669315,5.003186464309693E-11,14.0,92.85714285714286,0.0,14.0,7504.0
15.0,0.027471731,5.158958693345388E-11,15.0,93.33333333333333,0.0,15.0,7504.0
16.0,0.028274126,5.314726845671734E-11,16.0,93.75,0.0,16.0,7504.0
17.0,0.029076498,5.470490533030696E-11,17.0,94.11764705882352,0.0,17.0,7504.0
18.0,0.029884005,5.6272510728902293E-11,18.0,94.44444444444444,0.0,18.0,7504.0
19.0,0.03065161,5.776265476726824E-11,19.0,94.73684210526315,0.0,19.0,7504.0
20.0,0.03198668,6.035441303004821E-11,20.0,95.0,0.0,20.0,7504.0
21.0,0.032720185,6.177835907373163E-11,21.0,95.23809523809523,0.0,21.0,7504.0
22.0,0.033745297,6.37683989190393E-11,22.0,90.9090909090909,0.0,22.0,7504.0
23.0,0.035081198,6.636177039394776E-11,23.0,91.30434782608695,0.0,23.0,7504.0
24.0,0.035794156,6.774582874857716E-11,24.0,91.66666666666666,0.0,24.0,7504.0
25.0,0.036529866,6.917405533707804E-11,25.0,92.0,0.0,25.0,7504.0
26.0,0.037254376,7.058053947571251E-11,26.0,92.3076923076923,0.0,26.0,7504.0
27.0,0.038005408,7.203851051214669E-11,27.0,92.5925925925926,0.0,27.0,7504.0
28.0,0.038713721,7.341355157395205E-11,28.0,92.85714285714286,0.0,28.0,7504.0
29.0,0.039420989,7.478656398753327E-11,29.0,93.10344827586206,0.0,29.0,7504.0
30.0,0.040116493,7.613673906359409E-11,30.0,90.0,0.0,30.0,7504.0
31.0,0.040798148,7.746002921213708E-11,31.0,90.32258064516128,0.0,31.0,7504.0
32.0,0.04206673,7.99227149743173E-11,32.0,90.625,0.0,32.0,7504.0
33.0,0.042744701,8.123885340988637E-11,33.0,87.87878787878788,0.0,33.0,7504.0
34.0,0.043441695,8.25919210082955E-11,34.0,88.23529411764706,0.0,34.0,7504.0
35.0,0.044133881,8.39356548835834E-11,35.0,88.57142857142857,0.0,35.0,7504.0
36.0,0.044807467,8.524328076177175E-11,36.0,86.11111111111111,0.0,36.0,7504.0
37.0,0.04548702,8.656249031838445E-11,37.0,86.48648648648648,0.0,37.0,7504.0
38.0,0.046144395,8.783864594168135E-11,38.0,86.8421052631579,0.0,38.0,7504.0
39.0,0.046800102,8.911156349298028E-11,39.0,87.17948717948718,0.0,39.0,7504.0
40.0,0.047443003,9.035962088240518E-11,40.0,85.0,0.0,40.0,7504.0
41.0,0.048100949,9.163688498238723E-11,41.0,85.36585365853658,0.0,41.0,7504.0
42.0,0.048744965,9.288710691034795E-11,42.0,85.71428571428571,0.0,42.0,7504.0
43.0,0.049965849,9.525719701415963E-11,43.0,83.72093023255815,0.0,43.0,7504.0
44.0,0.050592387,9.647348907258776E-11,44.0,84.0909090909091,0.0,44.0,7504.0
45.0,0.051214128,9.76804687620865E-11,45.0,82.22222222222221,0.0,45.0,7504.0
46.0,0.051850625,9.891609412928423E-11,46.0,82.6086956521739,0.0,46.0,7504.0
47.0,0.052473002,1.0012430847932896E-10,47.0,82.97872340425532,0.0,47.0,7504.0
48.0,0.053091455,1.0132490520675979E-10,48.0,83.33333333333334,0.0,48.0,7504.0
49.0,0.053722719,1.0255037180251547E-10,49.0,83.6734693877551,0.0,49.0,7504.0
50.0,0.054348757,1.0376569321586027E-10,50.0,84.0,0.0,50.0,7504.0
51.0,0.055032469,1.0509297659827604E-10,51.0,84.31372549019608,0.0,51.0,7504.0
52.0,0.055665286,1.0632145801766052E-10,52.0,84.61538461538461,0.0,52.0,7504.0
53.0,0.056289745,1.0753371413383219E-10,53.0,84.90566037735849,0.0,53.0,7504.0
54.0,0.05755529,1.0999050419777632E-10,54.0,85.18518518518519,0.0,54.0,7504.0
55.0,0.058174406,1.1119238800058762E-10,55.0,83.63636363636363,0.0,55.0,7504.0
56.0,0.058816822,1.1243950386428171E-10,56.0,82.14285714285714,0.0,56.0,7504.0
