learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.097304635,7.632386490909589E-11,1.0,100.0,?,1.0,3032.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.102101525,8.008645221384035E-11,2.0,100.0,?,2.0,3032.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.104026672,8.176782480751475E-11,3.0,66.66666666666666,0.0,3.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.105386281,8.295527143403888E-11,4.0,75.0,0.0,4.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.106079925,8.356108180143767E-11,5.0,60.0,0.0,5.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.106790405,8.418159628700879E-11,6.0,66.66666666666666,0.0,6.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.107523225,8.482162193912599E-11,7.0,57.14285714285714,0.0,7.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.108201254,8.541379457753565E-11,8.0,50.0,0.0,8.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.109079154,8.618052927363249E-11,9.0,55.55555555555556,0.0,9.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.10987036,8.687154771760105E-11,10.0,60.0,19.999999999999996,10.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.110584449,8.74952142085466E-11,11.0,63.63636363636363,31.24999999999999,11.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.111360549,8.817303947069577E-11,12.0,66.66666666666666,33.33333333333333,12.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.112135723,8.8850055988878E-11,13.0,69.23076923076923,40.90909090909091,13.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.113269668,8.98404136320783E-11,14.0,71.42857142857143,46.15384615384616,14.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.114042247,9.051516374573112E-11,15.0,73.33333333333333,48.27586206896551,15.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.114727846,9.111394782240192E-11,16.0,75.0,50.0,16.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17.0,0.115339113,9.164781229156587E-11,17.0,76.47058823529412,54.05405405405405,17.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.115969693,9.219854422534505E-11,18.0,77.77777777777779,57.14285714285714,18.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19.0,0.116951981,9.305644864630368E-11,19.0,78.94736842105263,59.57446808510639,19.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.117781371,9.378081598836515E-11,20.0,75.0,52.83018867924528,20.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.118337911,9.426688333973289E-11,21.0,76.19047619047619,54.935622317596554,21.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.118901394,9.475901452410553E-11,22.0,72.72727272727273,47.199999999999996,22.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
23.0,0.119496769,9.527899933978916E-11,23.0,73.91304347826086,49.26470588235292,23.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.120082193,9.579029321463573E-11,24.0,75.0,51.35135135135135,24.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25.0,0.121161384,9.673283015895223E-11,25.0,76.0,53.124999999999986,25.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.0,0.121699529,9.720283180268276E-11,26.0,76.92307692307693,54.65116279069768,26.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27.0,0.122196877,9.763720242306592E-11,27.0,77.77777777777779,56.451612903225815,27.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.12288726,9.82401647191081E-11,28.0,78.57142857142857,57.99999999999999,28.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
