learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
67.0,0.237747651,5.2968525700581575E-9,67.0,82.08955223880598,34.84602917341976,67.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
134.0,0.314905962,7.015886159675817E-9,134.0,83.5820895522388,49.13733609385781,134.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
201.0,0.354264178,7.892759881437653E-9,201.0,83.5820895522388,40.96128170894526,201.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
268.0,0.385888453,8.597326768241409E-9,268.0,81.71641791044776,36.28954007374346,268.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
335.0,0.408236849,9.095233512183444E-9,335.0,82.08955223880598,31.748726655348037,335.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
402.0,0.435457974,9.701701274576285E-9,402.0,82.08955223880598,27.759197324414707,402.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
469.0,0.459157535,1.022971103645654E-8,469.0,82.08955223880598,24.658634538152644,469.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
536.0,0.486168093,1.0831487512309102E-8,536.0,82.08955223880598,22.180212334775128,536.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
603.0,0.513176889,1.1433224732025213E-8,603.0,82.75290215588723,24.097697949698613,603.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
670.0,0.53447362,1.1907701110053392E-8,670.0,83.73134328358209,23.795312728259315,670.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
737.0,0.560942973,1.2497419914323834E-8,737.0,83.31071913161465,23.51998245155195,737.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
804.0,0.586229773,1.3060792258930286E-8,804.0,83.45771144278606,24.42754565500084,804.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
871.0,0.603164693,1.3438090516761356E-8,871.0,83.5820895522388,23.14342307431239,871.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
938.0,0.625114464,1.3927116172512368E-8,938.0,83.5820895522388,21.81302502814581,938.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1005.0,0.649210008,1.4463948160658276E-8,1005.0,83.39999999999999,21.51819737700575,1005.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1072.0,0.671231641,1.4954574851867636E-8,1072.0,83.3,20.728349820570728,1072.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1139.0,0.696600899,1.5519784303454473E-8,1139.0,83.5,15.393292995590166,1139.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1206.0,0.722056468,1.608691670418613E-8,1206.0,83.1,13.887983042556634,1206.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1273.0,0.745320237,1.660521732292448E-8,1273.0,83.7,13.452552884206959,1273.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1340.0,0.767863643,1.7107468754249725E-8,1340.0,83.89999999999999,13.684029937166308,1340.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1407.0,0.792946108,1.7666288656948338E-8,1407.0,84.5,14.406255522177114,1407.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1474.0,0.814177302,1.813930491612603E-8,1474.0,84.7,14.656730404515924,1474.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1541.0,0.837944867,1.8668829759903663E-8,1541.0,84.7,13.880445795339472,1541.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1608.0,0.862525298,1.9216464693699444E-8,1608.0,84.39999999999999,11.777679752977507,1608.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1675.0,0.887464455,1.977209179367249E-8,1675.0,84.1,11.471904857352873,1675.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1742.0,0.909337719,2.025941292659069E-8,1742.0,83.39999999999999,7.720359334697149,1742.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1809.0,0.933616329,2.0800323498093835E-8,1809.0,83.5,6.20523431637823,1809.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1876.0,0.958442243,2.1353427622663892E-8,1876.0,83.6,6.264288980338405,1876.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1943.0,0.980436388,2.184344190032118E-8,1943.0,83.7,6.323992551895365,1943.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2010.0,1.034149236,2.3040126855050525E-8,2010.0,84.1,4.874721803431713,2010.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2077.0,1.06020064,2.3620534045828715E-8,2077.0,84.0,1.1137068763056577,2077.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2144.0,1.08111762,2.4086549835279585E-8,2144.0,83.89999999999999,1.0983610585546242,2144.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2211.0,1.105824776,2.4637008114076323E-8,2211.0,84.0,1.1137068763056577,2211.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2278.0,1.130070841,2.5177193605579022E-8,2278.0,84.3,0.0,2278.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2345.0,1.151620419,2.5657303239187847E-8,2345.0,84.2,0.0,2345.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2412.0,1.175891376,2.6198043307165306E-8,2412.0,83.8,0.0,2412.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2479.0,1.199210798,2.6717583836097687E-8,2479.0,83.6,0.0,2479.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2546.0,1.219959194,2.7179843691094885E-8,2546.0,83.89999999999999,0.0,2546.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2613.0,1.243964033,2.7714654834827205E-8,2613.0,83.7,0.0,2613.0,86120.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
