learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
3.0,0.115843356,3.953478693217039E-10,3.0,0.0,-80.0,3.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.127025943,4.3351157673324145E-10,6.0,33.33333333333333,-33.333333333333336,6.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.129922775,4.4339782656687826E-10,9.0,44.44444444444444,-36.36363636363636,9.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.132611755,4.525747232863472E-10,12.0,41.66666666666667,-40.00000000000001,12.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.13552741,4.625252118748095E-10,15.0,46.666666666666664,-33.33333333333333,15.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.137796121,4.702678230259981E-10,18.0,50.0,-28.571428571428587,18.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.140560515,4.797020911239087E-10,21.0,42.857142857142854,-27.272727272727266,21.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.144211128,4.921608295540014E-10,24.0,45.83333333333333,-23.809523809523846,24.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27.0,0.147154717,5.022066507343617E-10,27.0,48.148148148148145,-21.153846153846146,27.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.14887313,5.080712159681651E-10,30.0,50.0,-19.04761904761907,30.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.0,0.151017504,5.153894923130671E-10,33.0,48.484848484848484,-17.610062893081793,33.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36.0,0.153292886,5.231548701185319E-10,36.0,47.22222222222222,-16.3265306122449,36.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39.0,0.154920178,5.287084594410326E-10,39.0,46.15384615384615,-15.1898734177215,39.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.156598039,5.344346296269859E-10,42.0,47.61904761904761,-8.962264150943415,42.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45.0,0.158276665,5.401634105895127E-10,45.0,48.888888888888886,-3.8114343029087214,45.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48.0,0.159938083,5.458334644366469E-10,48.0,52.083333333333336,6.440677966101695,48.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
51.0,0.162058004,5.53068288076255E-10,51.0,52.94117647058824,4.821150855365478,51.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54.0,0.165099154,5.634470634700522E-10,54.0,53.70370370370371,7.407407407407418,54.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
57.0,0.167972786,5.732541368115278E-10,57.0,54.385964912280706,11.15107913669066,57.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.169662838,5.79021912196444E-10,60.0,56.666666666666664,15.94827586206896,60.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.171290277,5.845760031975804E-10,63.0,57.14285714285714,17.306757413709295,63.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
66.0,0.173397856,5.917687063084707E-10,66.0,59.09090909090909,21.220159151193634,66.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
69.0,0.175818563,6.000300463433893E-10,69.0,60.86956521739131,24.05218100285364,69.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
72.0,0.176860964,6.035875314556888E-10,72.0,62.5,26.69683257918552,72.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
75.0,0.177823916,6.068738746229143E-10,75.0,64.0,29.809358752166375,75.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
78.0,0.178774744,6.10118841247426E-10,78.0,65.38461538461539,32.1083172147002,78.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
81.0,0.179723906,6.133581221807332E-10,81.0,65.4320987654321,32.25806451612904,81.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.180679978,6.166209854226971E-10,84.0,65.47619047619048,31.955307262569832,84.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
87.0,0.182190855,6.217772759807604E-10,87.0,65.51724137931035,31.711145996860274,87.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
90.0,0.183147263,6.250412859167487E-10,90.0,65.55555555555556,32.314410480349345,90.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
93.0,0.184323462,6.290553941453494E-10,93.0,66.66666666666666,34.758995247793614,93.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
96.0,0.185174186,6.319587278573047E-10,96.0,66.66666666666666,35.025380710659896,96.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
99.0,0.186003372,6.347885571171838E-10,99.0,67.67676767676768,36.99284009546539,99.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
102.0,0.187282889,6.39155266932729E-10,102.0,68.62745098039215,38.73873873873874,102.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
105.0,0.189150527,6.45529104237341E-10,105.0,67.61904761904762,37.03703703703705,105.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
108.0,0.18991069,6.481233731947009E-10,108.0,66.66666666666666,35.458167330677284,108.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
111.0,0.190653786,6.506593962386248E-10,111.0,67.56756756756756,37.051039697542535,111.0,13192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
