learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
7.0,0.106422495,1.3567560439308485E-10,7.0,42.857142857142854,-16.66666666666665,7.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.116498313,1.4852103427052498E-10,14.0,64.28571428571429,25.53191489361703,14.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.118594121,1.5119293194678094E-10,21.0,71.42857142857143,40.000000000000014,21.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.120251627,1.5330604842967458E-10,28.0,71.42857142857143,41.36125654450262,28.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.121801429,1.5528185554676587E-10,35.0,71.42857142857143,42.24422442244225,35.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.123302138,1.5719507512119082E-10,42.0,73.80952380952381,47.61904761904763,42.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49.0,0.124908846,1.5924343039592107E-10,49.0,73.46938775510205,47.91496320523304,49.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.126378383,1.611169095006254E-10,56.0,75.0,50.567465321563674,56.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.127671422,1.62765375342634E-10,63.0,77.77777777777779,55.76730190571716,63.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.128898732,1.6433004478613536E-10,70.0,80.0,60.291734197730975,70.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
77.0,0.130531731,1.6641191785534222E-10,77.0,81.81818181818183,63.752521856086084,77.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
