learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
9.0,0.005736609,1.2632360011339189E-11,9.0,66.66666666666666,-17.391304347826082,9.0,8512.0
18.0,0.01485684,3.2715660333633426E-11,18.0,66.66666666666666,-10.204081632653029,18.0,8512.0
27.0,0.017081911,3.7615401264694005E-11,27.0,66.66666666666666,-7.0484581497797265,27.0,8512.0
36.0,0.019146753,4.21623082458973E-11,36.0,61.111111111111114,-5.439330543933017,36.0,8512.0
45.0,0.020995876,4.623418894078997E-11,45.0,57.77777777777777,-4.395604395604396,45.0,8512.0
54.0,0.022759498,5.011779126193789E-11,54.0,61.111111111111114,-3.6563071297989067,54.0,8512.0
63.0,0.024916678,5.486803210443921E-11,63.0,60.317460317460316,-3.1434184675835133,63.0,8512.0
72.0,0.02652892,5.841828650898404E-11,72.0,61.111111111111114,-2.752293577981642,72.0,8512.0
81.0,0.028072887,6.18181952337424E-11,81.0,60.49382716049383,-2.45059288537549,81.0,8512.0
90.0,0.02957333,6.512226147784127E-11,90.0,58.88888888888889,-2.20994475138123,90.0,8512.0
99.0,0.031315596,6.895883659521739E-11,99.0,61.61616161616161,-2.0065075921909155,99.0,8512.0
108.0,0.032599131,7.178525830308596E-11,108.0,60.18518518518518,-1.8421052631579222,108.0,8512.0
117.0,0.033802492,7.443513201342688E-11,117.0,59.82905982905983,-1.7014980580728412,117.0,8512.0
126.0,0.035110356,7.731512765089671E-11,126.0,60.317460317460316,-1.5801354401806227,126.0,8512.0
135.0,0.036385657,8.012341759271092E-11,135.0,60.74074074074074,-1.474968089632678,135.0,8512.0
144.0,0.038079881,8.385420132014486E-11,144.0,60.416666666666664,-1.3833992094862153,144.0,8512.0
153.0,0.039212348,8.634796215428246E-11,153.0,62.745098039215684,-1.3009641073295366,153.0,8512.0
162.0,0.040348919,8.88507602446609E-11,162.0,63.580246913580254,-1.2285532726116923,162.0,8512.0
171.0,0.041444998,9.126439250177807E-11,171.0,63.74269005847953,-1.1641221374045307,171.0,8512.0
180.0,0.042517992,9.362719019254048E-11,180.0,63.33333333333333,-1.1063829787234276,180.0,8512.0
189.0,0.043553767,9.590802939401731E-11,189.0,63.49206349206349,-1.0538550949244763,189.0,8512.0
198.0,0.044553867,9.811031008760133E-11,198.0,63.13131313131313,-1.0062893081760904,198.0,8512.0
207.0,0.045811972,1.0088073339727189E-10,207.0,63.28502415458937,-0.9626492106276234,207.0,8512.0
216.0,0.047332954,1.0423002776172425E-10,216.0,64.35185185185185,-0.9223300970873651,216.0,8512.0
225.0,0.048409107,1.0659978176156679E-10,225.0,64.88888888888889,-0.8854077983994497,225.0,8512.0
234.0,0.049523294,1.0905328892999225E-10,234.0,64.52991452991454,-0.8515941426939452,234.0,8512.0
243.0,0.050570029,1.1135826271441247E-10,243.0,63.78600823045267,-0.8203677510608335,243.0,8512.0
252.0,0.051506927,1.1342136878106329E-10,252.0,64.28571428571429,-0.7910407963736781,252.0,8512.0
261.0,0.052944235,1.1658640793628163E-10,261.0,63.601532567049816,-0.764010240988306,261.0,8512.0
270.0,0.053876552,1.1863942636383905E-10,270.0,63.33333333333333,-0.7386749076656463,270.0,8512.0
279.0,0.054767839,1.206020942495929E-10,279.0,63.08243727598566,-0.7149616233834325,279.0,8512.0
288.0,0.056103954,1.2354430029789606E-10,288.0,63.19444444444444,-0.6926578270334499,288.0,8512.0
297.0,0.057458637,1.265273942053318E-10,297.0,63.2996632996633,-0.6717044500419952,297.0,8512.0
306.0,0.058574256,1.289840547243754E-10,306.0,63.0718954248366,-0.6520346975606753,306.0,8512.0
315.0,0.059417267,1.30840415938033E-10,315.0,62.857142857142854,-0.6334816918330125,315.0,8512.0
324.0,0.060182828,1.3252622756693099E-10,324.0,63.580246913580254,-0.6158218853623835,324.0,8512.0
333.0,0.061086737,1.345166898601585E-10,333.0,63.06306306306306,-0.5992877317941794,333.0,8512.0
342.0,0.061769214,1.3601954549551011E-10,342.0,62.86549707602339,-0.5835764902042462,342.0,8512.0
351.0,0.062313436,1.3721795525815752E-10,351.0,62.67806267806267,-0.568666477111177,351.0,8512.0
360.0,0.063052136,1.388446173402998E-10,360.0,62.5,-0.5544980551187626,360.0,8512.0
369.0,0.064330614,1.416599032282829E-10,369.0,62.87262872628726,-0.5409598058908928,369.0,8512.0
378.0,0.064857113,1.4281928587290974E-10,378.0,62.43386243386243,-0.5281492302505731,378.0,8512.0
387.0,0.06542014,1.4405910538302527E-10,387.0,62.7906976744186,-0.5158544064066684,387.0,8512.0
396.0,0.066229513,1.4584139368600314E-10,396.0,63.13131313131313,-0.504119876229905,396.0,8512.0
405.0,0.067616626,1.4889590041504964E-10,405.0,62.96296296296296,-0.4929530867464946,405.0,8512.0
414.0,0.068231962,1.5025090750720765E-10,414.0,63.04347826086957,-0.4822488023096964,414.0,8512.0
423.0,0.06905772,1.520692765712738E-10,423.0,63.12056737588653,-0.47199975638725206,423.0,8512.0
432.0,0.069846544,1.5380631473329333E-10,432.0,62.731481481481474,-0.4622140050843995,432.0,8512.0
441.0,0.070614944,1.5549837801191542E-10,441.0,63.038548752834465,-0.4527732360709498,441.0,8512.0
450.0,0.071399616,1.572262732187907E-10,450.0,63.11111111111111,-0.44372730939895605,450.0,8512.0
459.0,0.072229607,1.5905396360490056E-10,459.0,62.745098039215684,-0.4350663476179909,459.0,8512.0
468.0,0.072938173,1.6061426879631148E-10,468.0,62.60683760683761,-0.42672160094170436,468.0,8512.0
477.0,0.073736471,1.623721692793899E-10,477.0,62.68343815513627,-0.41867726369571245,477.0,8512.0
486.0,0.075164091,1.65515874872605E-10,486.0,62.757201646090536,-0.4109307581672491,486.0,8512.0
495.0,0.075773176,1.6685711688465542E-10,495.0,63.23232323232323,-0.4034415121255461,495.0,8512.0
504.0,0.076887325,1.6931054037478234E-10,504.0,63.69047619047619,-0.39622066443160164,504.0,8512.0
513.0,0.077672393,1.7103930759761068E-10,513.0,63.74269005847953,-0.38927699688575823,513.0,8512.0
