learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.0,0.004903076,1.6337368968460293E-11,1.0,0.0,0.0,1.0,12880.0
2.0,0.01359443,4.700635648849937E-11,2.0,0.0,-100.0,2.0,13640.0
3.0,0.015753876,5.462634555167622E-11,3.0,0.0,-80.0,3.0,13640.0
4.0,0.017706536,6.15166534566217E-11,4.0,0.0,-100.0,4.0,13640.0
5.0,0.020117589,7.002448254368371E-11,5.0,0.0,-92.3076923076923,5.0,13640.0
6.0,0.022149931,7.719596254949768E-11,6.0,0.0,-100.0,6.0,13640.0
7.0,0.024027281,8.382052573271924E-11,7.0,14.285714285714285,-74.99999999999997,7.0,13640.0
8.0,0.02556263,8.923827759507629E-11,8.0,12.5,-75.0,8.0,13640.0
9.0,0.02701174,9.435171981652577E-11,9.0,11.11111111111111,-71.4285714285714,9.0,13640.0
10.0,0.028483579,9.95453653546671E-11,10.0,20.0,-53.84615384615385,10.0,13640.0
11.0,0.030477742,1.0658212397247553E-10,11.0,27.27272727272727,-41.93548387096773,11.0,13640.0
12.0,0.031884771,1.1154707590531973E-10,12.0,25.0,-50.0,12.0,13640.0
13.0,0.033316202,1.1659813463273978E-10,13.0,30.76923076923077,-40.96385542168676,13.0,13640.0
14.0,0.034685169,1.2142877803287574E-10,14.0,35.714285714285715,-34.04255319148937,14.0,13640.0
15.0,0.036004913,1.260857293278807E-10,15.0,40.0,-28.571428571428566,15.0,13640.0
16.0,0.037816222,1.324772551034888E-10,16.0,37.5,-33.33333333333333,16.0,13640.0
17.0,0.039083404,1.3694873203833901E-10,17.0,35.294117647058826,-36.49635036496352,17.0,13640.0
18.0,0.040330695,1.4135002004396588E-10,18.0,38.88888888888889,-32.000000000000014,18.0,13640.0
19.0,0.04153262,1.455912260545625E-10,19.0,42.10526315789473,-28.22085889570552,19.0,13640.0
20.0,0.042747002,1.498763888039523E-10,20.0,45.0,-24.999999999999982,20.0,13640.0
