learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.0,0.00746372,1.5446957614686754E-11,1.0,100.0,?,1.0,8000.0
2.0,0.019369757,4.008775990870264E-11,2.0,100.0,?,2.0,8000.0
3.0,0.021800394,4.5118220150470734E-11,3.0,100.0,?,3.0,8000.0
4.0,0.024263913,5.021673316756884E-11,4.0,100.0,?,4.0,8000.0
5.0,0.026485733,5.4815024551418094E-11,5.0,100.0,?,5.0,8000.0
6.0,0.028596675,5.918384219209353E-11,6.0,100.0,?,6.0,8000.0
7.0,0.030739633,6.361892032954428E-11,7.0,100.0,?,7.0,8000.0
8.0,0.033276998,6.887026545074251E-11,8.0,100.0,?,8.0,8000.0
9.0,0.034480402,7.136083725425932E-11,9.0,100.0,?,9.0,8000.0
10.0,0.035671742,7.382644133435355E-11,10.0,100.0,?,10.0,8000.0
11.0,0.036764451,7.608791813254356E-11,11.0,100.0,?,11.0,8000.0
12.0,0.037814763,7.826164985696475E-11,12.0,100.0,?,12.0,8000.0
13.0,0.038825647,8.035378116700384E-11,13.0,100.0,?,13.0,8000.0
14.0,0.039723948,8.22129100561142E-11,14.0,100.0,?,14.0,8000.0
15.0,0.040633295,8.409489981002277E-11,15.0,100.0,?,15.0,8000.0
16.0,0.041481512,8.585037456618414E-11,16.0,100.0,?,16.0,8000.0
17.0,0.042338902,8.762483381562762E-11,17.0,100.0,?,17.0,8000.0
18.0,0.043699443,9.0440617253383E-11,18.0,100.0,?,18.0,8000.0
19.0,0.044524453,9.214806266956859E-11,19.0,100.0,?,19.0,8000.0
20.0,0.045359605,9.387649802698029E-11,20.0,100.0,?,20.0,8000.0
21.0,0.046192695,9.560066585739454E-11,21.0,100.0,?,21.0,8000.0
22.0,0.047034128,9.734210040834215E-11,22.0,100.0,?,22.0,8000.0
23.0,0.047915098,9.928204963604609E-11,23.0,95.65217391304348,0.0,23.0,8512.0
