learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.0,0.005490468,3.518016993999481E-11,1.0,0.0,0.0,1.0,24768.0
2.0,0.017309909,1.1629477822946179E-10,2.0,0.0,-100.0,2.0,26528.0
3.0,0.02174782,1.4675132963392472E-10,3.0,0.0,-80.0,3.0,26528.0
4.0,0.025439701,1.7208801697525715E-10,4.0,0.0,-100.0,4.0,26528.0
5.0,0.028342284,1.920079000790914E-10,5.0,20.0,-66.66666666666667,5.0,26528.0
6.0,0.03166632,2.1482013612985613E-10,6.0,33.33333333333333,-50.000000000000014,6.0,26528.0
7.0,0.034307616,2.3294685552517574E-10,7.0,28.57142857142857,-52.17391304347827,7.0,26528.0
8.0,0.036793285,2.500055359883441E-10,8.0,37.5,-42.857142857142854,8.0,26528.0
9.0,0.039810898,2.7071484842234187E-10,9.0,33.33333333333333,-42.105263157894754,9.0,26528.0
10.0,0.04227523,2.876270970536603E-10,10.0,40.0,-36.363636363636374,10.0,26528.0
11.0,0.045291148,3.083247770203484E-10,11.0,36.36363636363637,-35.08771929824562,11.0,26528.0
12.0,0.047777285,3.253866692798005E-10,12.0,41.66666666666667,-31.250000000000007,12.0,26528.0
13.0,0.050214262,3.421111856732104E-10,13.0,46.15384615384615,-28.169014084507026,13.0,26528.0
14.0,0.05315171,3.6227034073736937E-10,14.0,42.857142857142854,-27.272727272727266,14.0,26528.0
15.0,0.056276846,3.837175633675523E-10,15.0,40.0,-26.16822429906543,15.0,26528.0
16.0,0.06031705,4.1144472617242076E-10,16.0,37.5,-25.0,16.0,26528.0
17.0,0.062508826,4.2648647406035E-10,17.0,35.294117647058826,-23.841059602649,17.0,26528.0
18.0,0.064622396,4.4099150882826914E-10,18.0,33.33333333333333,-33.333333333333336,18.0,26528.0
19.0,0.066226802,4.5200224649575023E-10,19.0,31.57894736842105,-32.08556149732619,19.0,26528.0
20.0,0.067565143,4.611870299362474E-10,20.0,30.0,-40.0,20.0,26528.0
21.0,0.069359674,4.735025598439905E-10,21.0,33.33333333333333,-37.38317757009346,21.0,26528.0
22.0,0.070594446,4.819765686492126E-10,22.0,36.36363636363637,-35.08771929824562,22.0,26528.0
23.0,0.072408296,4.944246812330352E-10,23.0,39.130434782608695,-33.057851239669404,23.0,26528.0
24.0,0.073654073,5.029742152906127E-10,24.0,41.66666666666667,-31.250000000000007,24.0,26528.0
25.0,0.07489824,5.115127002199491E-10,25.0,40.0,-30.66202090592336,25.0,26528.0
26.0,0.076799836,5.245629971557194E-10,26.0,42.30769230769231,-29.1390728476821,26.0,26528.0
27.0,0.078170729,5.339711788710622E-10,27.0,44.44444444444444,-27.760252365930587,27.0,26528.0
28.0,0.07940149,5.424176609350577E-10,28.0,42.857142857142854,-27.272727272727266,28.0,26528.0
29.0,0.08114886,5.544095337390901E-10,29.0,41.37931034482759,-26.735218508997416,29.0,26528.0
30.0,0.082423192,5.631550354096626E-10,30.0,40.0,-26.16822429906543,30.0,26528.0
31.0,0.084187886,5.752657995786934E-10,31.0,41.935483870967744,-25.112107623318376,31.0,26528.0
32.0,0.085389583,5.835128208580947E-10,32.0,43.75,-24.137931034482758,32.0,26528.0
33.0,0.08658454,5.917135867807603E-10,33.0,45.45454545454545,-23.236514522821615,33.0,26528.0
34.0,0.088325529,6.036616679777704E-10,34.0,47.05882352941176,-22.39999999999998,34.0,26528.0
35.0,0.089501687,6.11733419886894E-10,35.0,48.57142857142857,-21.6216216216216,35.0,26528.0
36.0,0.091232553,6.236120288322372E-10,36.0,47.22222222222222,-21.27659574468084,36.0,26528.0
37.0,0.092413613,6.317174222485889E-10,37.0,45.94594594594595,-20.91503267973857,37.0,26528.0
38.0,0.093598112,6.398464168773759E-10,38.0,44.73684210526316,-20.54380664652569,38.0,26528.0
39.0,0.095292964,6.514778684907491E-10,39.0,46.15384615384615,-19.91215226939969,39.0,26528.0
40.0,0.096483001,6.596448693755602E-10,40.0,45.0,-19.565217391304355,40.0,26528.0
41.0,0.097648731,6.676450558751824E-10,41.0,46.34146341463415,-18.99736147757259,41.0,26528.0
42.0,0.099326677,6.791604847792124E-10,42.0,47.61904761904761,-18.461538461538485,42.0,26528.0
43.0,0.100765749,6.890365661929053E-10,43.0,48.837209302325576,-17.955112219451372,43.0,26528.0
44.0,0.102447629,7.005789934015939E-10,44.0,47.72727272727273,-17.674418604651184,44.0,26528.0
45.0,0.103605582,7.085258078078431E-10,45.0,46.666666666666664,-17.391304347826097,45.0,26528.0
46.0,0.104845288,7.170336777302956E-10,46.0,45.65217391304348,-17.10794297352343,46.0,26528.0
47.0,0.106539166,7.286584449642237E-10,47.0,44.680851063829785,-16.82600382409177,47.0,26528.0
48.0,0.107682264,7.36503312289715E-10,48.0,45.83333333333333,-16.417910447761194,48.0,26528.0
49.0,0.108872252,7.4466997689671E-10,49.0,46.93877551020408,-16.029143897996352,49.0,26528.0
50.0,0.110563553,7.562770586626399E-10,50.0,46.0,-15.780445969125228,50.0,26528.0
51.0,0.111760638,7.644924286504587E-10,51.0,45.09803921568628,-15.533980582524274,51.0,26528.0
52.0,0.113507855,7.764832514441677E-10,52.0,44.230769230769226,-15.290519877675852,52.0,26528.0
53.0,0.114458109,7.830046665420136E-10,53.0,43.39622641509434,-15.05065123010131,53.0,26528.0
54.0,0.115360667,7.891987529314228E-10,54.0,42.592592592592595,-14.814814814814813,54.0,26528.0
55.0,0.116787346,7.989897835089102E-10,55.0,43.63636363636363,-14.506380120886508,55.0,26528.0
56.0,0.117698958,8.052460058033467E-10,56.0,44.642857142857146,-14.210526315789485,56.0,26528.0
57.0,0.118599391,8.114255087160402E-10,57.0,43.859649122807014,-14.000000000000016,57.0,26528.0
58.0,0.120027586,8.212269433173868E-10,58.0,43.103448275862064,-13.793103448275868,58.0,26528.0
59.0,0.12095523,8.275931902229786E-10,59.0,42.3728813559322,-13.59003397508495,59.0,26528.0
60.0,0.122392263,8.374552783618371E-10,60.0,43.333333333333336,-10.270270270270267,60.0,26528.0
61.0,0.123291118,8.436239517562919E-10,61.0,42.62295081967213,-13.262599469496026,61.0,26528.0
62.0,0.124195526,8.498307343489595E-10,62.0,41.935483870967744,-16.129032258064512,62.0,26528.0
63.0,0.125623282,8.596291561755869E-10,63.0,42.857142857142854,-15.714285714285726,63.0,26528.0
64.0,0.126513948,8.657416299978892E-10,64.0,42.1875,-15.625,64.0,26528.0
65.0,0.127628433,8.733901316672563E-10,65.0,43.07692307692308,-15.237182558696697,65.0,26528.0
66.0,0.129051805,8.831584669235679E-10,66.0,42.42424242424242,-15.151515151515149,66.0,26528.0
67.0,0.129951304,8.893315599693192E-10,67.0,43.28358208955223,-14.788097385031579,67.0,26528.0
68.0,0.131390096,8.99205719795492E-10,68.0,44.11764705882353,-14.437555358724536,68.0,26528.0
69.0,0.13227905,9.053064444826709E-10,69.0,44.927536231884055,-14.099216710182763,69.0,26528.0
70.0,0.133156626,9.11329084088405E-10,70.0,44.285714285714285,-14.03508771929823,70.0,26528.0
71.0,0.134590209,9.211674955238899E-10,71.0,43.66197183098591,-13.964686998394871,71.0,26528.0
72.0,0.13547965,9.272715624007914E-10,72.0,44.44444444444444,-13.654301499605351,72.0,26528.0
73.0,0.136366389,9.333570859581232E-10,73.0,43.83561643835616,-13.586337760910816,73.0,26528.0
74.0,0.137805504,9.432334624727567E-10,74.0,43.24324324324324,-13.513513513513509,74.0,26528.0
75.0,0.138696658,9.493492853475942E-10,75.0,44.0,-13.227893601725377,75.0,26528.0
76.0,0.140125063,9.59152161139581E-10,76.0,44.73684210526316,-12.9511677282378,76.0,26528.0
77.0,0.141013489,9.652492622617219E-10,77.0,44.15584415584416,-12.887828162291164,77.0,26528.0
78.0,0.14190185,9.713459173010455E-10,78.0,44.871794871794876,-12.625923438549355,78.0,26528.0
79.0,0.143399625,9.816248664011557E-10,79.0,44.303797468354425,-12.56476683937825,79.0,26528.0
