learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
3.0,0.01921139,5.0569952182471745E-9,3.0,33.33333333333333,0.0,3.0,1017504.0,100.0,2.3000000000000007,0.16545010539052965,14022.719999999996,307.66611775780837
6.0,0.136262953,4.019956075698344E-8,6.0,33.33333333333333,-33.333333333333336,6.0,1160536.0,100.0,5.239999999999998,0.2511066415978388,15451.439999999997,116.42203991417509
9.0,0.206086247,6.159189743904396E-8,9.0,44.44444444444444,-15.384615384615383,9.0,1184296.0,100.0,7.320000000000001,0.30280840360354816,15688.880000000005,38.320944717483236
12.0,0.275895329,8.304691732964788E-8,12.0,58.333333333333336,0.0,12.0,1188008.0,100.0,9.010000000000002,0.3270606776558241,15726.0,28.91366458960192
15.0,0.346683938,1.0492384981888656E-7,15.0,60.0,-2.2727272727272587,15.0,1194608.0,100.0,14.629999999999999,0.38707789000315285,15792.0,0.0
18.0,0.416506637,1.265022717404055E-7,18.0,61.111111111111114,-3.2786885245901796,18.0,1194608.0,100.0,18.319999999999997,0.45324419801063415,15792.0,0.0
21.0,0.485360029,1.4778113326513312E-7,21.0,52.38095238095239,-15.384615384615355,21.0,1194608.0,100.0,21.659999999999997,0.4956823681562719,15792.0,0.0
24.0,0.556368577,1.6972603701023798E-7,24.0,54.166666666666664,0.0,24.0,1194608.0,100.0,24.549999999999997,0.517838358618368,15792.0,0.0
27.0,0.625820602,1.911899036355296E-7,27.0,55.55555555555556,0.6134969325153429,27.0,1194608.0,100.0,27.860000000000014,0.5453235532945351,15792.0,0.0
30.0,0.694826614,2.1251593175222268E-7,30.0,53.333333333333336,1.408450704225361,30.0,1194608.0,100.0,30.01999999999999,0.5834380858325929,15792.0,0.0
33.0,0.768375447,2.3524590027305192E-7,33.0,51.515151515151516,0.0,33.0,1194608.0,100.0,33.29999999999998,0.6029389301872566,15792.0,0.0
36.0,0.862026864,2.641884908419744E-7,36.0,50.0,-2.5316455696202644,36.0,1194608.0,100.0,36.43,0.6420067969053965,15792.0,0.0
39.0,0.92399234,2.8333866986464084E-7,39.0,51.28205128205128,-1.0914051841746457,39.0,1194608.0,100.0,40.080000000000005,0.6438018391405913,15792.0,0.0
42.0,0.981131446,3.0099727881481037E-7,42.0,54.761904761904766,3.389830508474588,42.0,1194608.0,100.0,41.58,0.6733273327065351,15792.0,0.0
45.0,1.038686158,3.187843291135608E-7,45.0,57.77777777777777,6.964091403699671,45.0,1194608.0,100.0,42.78000000000001,0.6896903125843709,15792.0,0.0
48.0,1.096549493,3.3666675809867055E-7,48.0,56.25,4.18250950570342,48.0,1194608.0,100.0,48.440000000000005,0.7370868128632947,15792.0,0.0
51.0,1.160620234,3.5646756073052473E-7,51.0,56.86274509803921,4.429301533219774,51.0,1194608.0,100.0,52.76000000000001,0.7627859622740997,15792.0,0.0
54.0,1.218521702,3.743617745646151E-7,54.0,57.407407407407405,4.60829493087558,54.0,1194608.0,100.0,55.59,0.7813605073359177,15792.0,0.0
57.0,1.275898932,3.920939747711416E-7,57.0,56.14035087719298,2.730375426621159,57.0,1194608.0,100.0,59.03000000000001,0.782053112459167,15792.0,0.0
60.0,1.332567222,4.0960707994616483E-7,60.0,58.333333333333336,4.8223350253807045,60.0,1194608.0,100.0,60.81000000000001,0.8101246942304746,15792.0,0.0
