learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
6.0,0.173440853,3.566209795067294E-9,6.0,66.66666666666666,0.0,6.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.20580235,4.23161177844223E-9,12.0,83.33333333333334,0.0,12.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.223347987,4.592376969847828E-9,18.0,88.88888888888889,0.0,18.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.237006053,4.873207742462142E-9,24.0,91.66666666666666,0.0,24.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.247361331,5.086128131144991E-9,30.0,93.33333333333333,0.0,30.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36.0,0.255008277,5.243361062463373E-9,36.0,94.44444444444444,0.0,36.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.262705554,5.4016288762912154E-9,42.0,95.23809523809523,0.0,42.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48.0,0.268816857,5.527286633631835E-9,48.0,95.83333333333334,0.0,48.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54.0,0.276642965,5.688203410297218E-9,54.0,96.29629629629629,0.0,54.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.284488285,5.8495152151315575E-9,60.0,96.66666666666667,0.0,60.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
66.0,0.292805308,6.020525956691967E-9,66.0,96.96969696969697,0.0,66.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
72.0,0.301390408,6.1970487722920045E-9,72.0,97.22222222222221,0.0,72.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
78.0,0.309347812,6.360665195973383E-9,78.0,97.43589743589743,0.0,78.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.317515242,6.528600076151391E-9,84.0,97.61904761904762,0.0,84.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
90.0,0.326135783,6.705851613036875E-9,90.0,97.77777777777777,0.0,90.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
96.0,0.334315623,6.874041661837449E-9,96.0,97.91666666666666,0.0,96.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
102.0,0.341991352,7.031866415755617E-9,102.0,98.0392156862745,0.0,102.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
108.0,0.350219674,7.201053328791427E-9,108.0,98.14814814814815,0.0,108.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
114.0,0.357858794,7.35812534555379E-9,114.0,98.24561403508771,0.0,114.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
120.0,0.365258749,7.510279763314046E-9,120.0,98.33333333333333,0.0,120.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
126.0,0.372807535,7.665494374568678E-9,126.0,98.4126984126984,0.0,126.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
132.0,0.379679016,7.806782556821903E-9,132.0,98.48484848484848,0.0,132.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
138.0,0.386217385,7.941221445747135E-9,138.0,98.55072463768117,0.0,138.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
144.0,0.392767119,8.075894016493113E-9,144.0,98.61111111111111,0.0,144.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
150.0,0.399147537,8.20708519074445E-9,150.0,98.66666666666667,0.0,150.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
156.0,0.405693507,8.341680367880812E-9,156.0,98.71794871794873,0.0,156.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
162.0,0.412615923,8.484015851809333E-9,162.0,98.76543209876543,0.0,162.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
168.0,0.419281246,8.62106510957496E-9,168.0,98.80952380952381,0.0,168.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
174.0,0.425907303,8.757306998192022E-9,174.0,98.85057471264368,0.0,174.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
180.0,0.43262308,8.895393667535648E-9,180.0,98.88888888888889,0.0,180.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
186.0,0.439057175,9.027688523185335E-9,186.0,98.9247311827957,0.0,186.0,79480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
