learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
5.0,0.006550235,3.711743369284603E-11,5.0,60.0,0.0,5.0,21904.0
10.0,0.017604584,9.975779179069729E-11,10.0,40.0,-7.1428571428571495,10.0,21904.0
15.0,0.022555367,1.2781180202547046E-10,15.0,46.666666666666664,-5.263157894736832,15.0,21904.0
20.0,0.029313716,1.6610853044523133E-10,20.0,40.0,-21.212121212121236,20.0,21904.0
25.0,0.034834321,1.9739148289379147E-10,25.0,44.0,-15.894039735099346,25.0,21904.0
30.0,0.039497215,2.2381414694504607E-10,30.0,46.666666666666664,-12.676056338028156,30.0,21904.0
35.0,0.044653956,2.530352347592513E-10,35.0,54.285714285714285,-4.47761194029851,35.0,21904.0
40.0,0.049168506,2.786172955979904E-10,40.0,57.49999999999999,-1.7964071856287573,40.0,21904.0
45.0,0.053661698,3.0407832961115574E-10,45.0,60.0,0.0,45.0,21904.0
50.0,0.059004957,3.343563366805514E-10,50.0,62.0,1.2474012474012541,50.0,21904.0
55.0,0.063419933,3.593741534360581E-10,55.0,61.81818181818181,0.516795865633094,55.0,21904.0
60.0,0.067814258,3.8427494963838E-10,60.0,63.33333333333333,1.345291479820629,60.0,21904.0
65.0,0.072658045,4.1172265842970877E-10,65.0,64.61538461538461,1.9672131147541267,65.0,21904.0
70.0,0.076897288,4.357446700003412E-10,70.0,61.42857142857143,-0.6389776357827263,70.0,21904.0
75.0,0.081339635,4.609175867297583E-10,75.0,60.0,-1.6260162601626202,75.0,21904.0
80.0,0.08327928,4.719087411959966E-10,80.0,60.0,-1.6679904686258715,80.0,21904.0
85.0,0.084597785,4.793801558721397E-10,85.0,61.1764705882353,-1.081081081081098,85.0,21904.0
90.0,0.08642964,4.897605096300443E-10,90.0,60.0,-1.6949152542372705,90.0,21904.0
95.0,0.087732957,4.971458602820833E-10,95.0,61.05263157894737,-1.209329110279307,95.0,21904.0
100.0,0.089325539,5.06170354332361E-10,100.0,59.0,-2.0916334661354767,100.0,21904.0
105.0,0.091106459,5.162620808142755E-10,105.0,59.04761904761905,-2.0338983050847426,105.0,21904.0
110.0,0.092374116,5.234453612069289E-10,110.0,58.18181818181818,-2.3048928427011903,110.0,21904.0
115.0,0.093666013,5.307659995100565E-10,115.0,59.130434782608695,-1.9234395625117604,115.0,21904.0
120.0,0.095407644,5.406350917120775E-10,120.0,59.166666666666664,-1.8711018711018867,120.0,21904.0
125.0,0.096883413,5.489976554984848E-10,125.0,60.0,-1.5599610009749854,125.0,21904.0
130.0,0.098357474,5.573505407654578E-10,130.0,60.0,-1.531991589065821,130.0,21904.0
135.0,0.100773766,5.710426538106469E-10,135.0,60.74074074074074,-1.2738853503184828,135.0,21904.0
140.0,0.102472332,5.806677147249381E-10,140.0,60.71428571428571,-1.2624934245134003,140.0,21904.0
145.0,0.103558484,5.868224824302727E-10,145.0,61.37931034482759,-1.0452961672473937,145.0,21904.0
150.0,0.10546591,5.976310653405058E-10,150.0,60.66666666666667,-1.2354152367878983,150.0,21904.0
155.0,0.106632664,6.042425707644887E-10,155.0,61.29032258064516,-1.0430247718383105,155.0,21904.0
160.0,0.107767282,6.10671974958645E-10,160.0,61.25000000000001,-1.0389081279282764,160.0,21904.0
165.0,0.109411783,6.199906722000905E-10,165.0,61.81818181818181,-0.8733624454148206,165.0,21904.0
170.0,0.110474683,6.260136805764504E-10,170.0,61.1764705882353,-1.0264721772014762,170.0,21904.0
175.0,0.11180989,6.335797384795217E-10,175.0,61.142857142857146,-1.0186757215619584,175.0,21904.0
180.0,0.113381495,6.424853646713828E-10,180.0,62.22222222222222,-0.740740740740738,180.0,21904.0
185.0,0.114427231,6.484111118606397E-10,185.0,62.70270270270271,-0.6148025537952189,185.0,21904.0
190.0,0.115442537,6.541644250063434E-10,190.0,62.10526315789474,-0.7512152010605045,190.0,21904.0
195.0,0.11646177,6.599399908135336E-10,195.0,62.05128205128205,-0.7540846250523721,195.0,21904.0
200.0,0.118163145,6.695809691523514E-10,200.0,62.0,-0.7556675062972343,200.0,21904.0
205.0,0.119222648,6.755847281548713E-10,205.0,62.4390243902439,-0.6503857680290912,205.0,21904.0
210.0,0.120249522,6.814035923033954E-10,210.0,62.857142857142854,-0.5524861878453106,210.0,21904.0
215.0,0.121832872,6.903757724828191E-10,215.0,63.25581395348837,-0.4613473709114521,215.0,21904.0
220.0,0.122916355,6.965154160848923E-10,220.0,63.63636363636363,-0.37641154328732224,220.0,21904.0
225.0,0.124192281,7.037455534314116E-10,225.0,63.55555555555556,-0.39177277179232733,225.0,21904.0
230.0,0.125810803,7.129170385789541E-10,230.0,63.47826086956522,-0.4053632678516104,230.0,21904.0
235.0,0.126897607,7.190755008947518E-10,235.0,62.97872340425532,-0.5014009733077615,235.0,21904.0
240.0,0.127964966,7.251237765534056E-10,240.0,62.5,-0.5867560771164854,240.0,21904.0
245.0,0.129539806,7.340477341330713E-10,245.0,62.04081632653061,-0.6626905235255064,245.0,21904.0
250.0,0.130745731,7.408812051804529E-10,250.0,61.6,-0.7302946361117836,250.0,21904.0
255.0,0.131910811,7.474832247487373E-10,255.0,60.78431372549019,-0.854295206454711,255.0,21904.0
260.0,0.133920562,7.588716405050622E-10,260.0,60.76923076923077,-0.8441706593657468,260.0,21904.0
265.0,0.135169533,7.659490351751446E-10,265.0,60.75471698113207,-0.8341870335138094,265.0,21904.0
270.0,0.136165929,7.715951932842532E-10,270.0,60.370370370370374,-0.8799497171589904,270.0,21904.0
275.0,0.137740534,7.805178192175096E-10,275.0,60.72727272727273,-0.8146639511201417,275.0,21904.0
280.0,0.138809856,7.865772183736164E-10,280.0,61.07142857142858,-0.7526739733263071,280.0,21904.0
285.0,0.139872137,7.925967191366685E-10,285.0,61.05263157894737,-0.7451991974778137,285.0,21904.0
290.0,0.141382356,8.011544966200987E-10,290.0,61.724137931034484,-0.6377790283248848,290.0,21904.0
295.0,0.142475381,8.073482107329699E-10,295.0,61.35593220338983,-0.6825938566553346,295.0,21904.0
300.0,0.143582852,8.1362378426724E-10,300.0,61.33333333333333,-0.6769658045478046,300.0,21904.0
305.0,0.144589153,8.193260698558555E-10,305.0,61.31147540983607,-0.6713286713286869,305.0,21904.0
310.0,0.14559974,8.250526424083443E-10,310.0,61.61290322580645,-0.6218973323877636,310.0,21904.0
315.0,0.147139247,8.337763827004365E-10,315.0,61.904761904761905,-0.574712643678158,315.0,21904.0
320.0,0.148444064,8.411702332231731E-10,320.0,61.5625,-0.6134969325153316,320.0,21904.0
325.0,0.149297859,8.460083312913774E-10,325.0,61.53846153846154,-0.6092275687857328,325.0,21904.0
330.0,0.150110661,8.506141392265755E-10,330.0,61.51515151515151,-0.6049258245715333,330.0,21904.0
335.0,0.151401273,8.579274959738055E-10,335.0,61.19402985074627,-0.6377963673337093,335.0,21904.0
340.0,0.152163754,8.622481559134191E-10,340.0,60.882352941176464,-0.6678539626002027,340.0,21904.0
345.0,0.152944211,8.666706783034734E-10,345.0,60.57971014492753,-0.6953386556786034,345.0,21904.0
350.0,0.154292544,8.743111157417297E-10,350.0,60.857142857142854,-0.6549393341449975,350.0,21904.0
355.0,0.155065129,8.786890308103627E-10,355.0,61.12676056338028,-0.6161429451632762,355.0,21904.0
