learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.115179614,2.77946868547135E-10,1.0,0.0,0.0,1.0,9328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.123520031,2.9807363149606525E-10,2.0,0.0,0.0,2.0,9328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.125425904,3.0267280850145557E-10,3.0,33.33333333333333,0.0,3.0,9328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.127222697,3.070087579844727E-10,4.0,50.0,0.0,4.0,9328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.128975021,3.112373966433936E-10,5.0,60.0,0.0,5.0,9328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.13060301,3.1516599502000547E-10,6.0,66.66666666666666,0.0,6.0,9328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.132713377,3.206735734455288E-10,7.0,57.14285714285714,-23.529411764705912,7.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.134641608,3.25705818289684E-10,8.0,62.5,-20.0,8.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.136722527,3.3113654412536163E-10,9.0,66.66666666666666,-17.391304347826082,9.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.138500133,3.3577569193931097E-10,10.0,70.0,-15.384615384615447,10.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.14007879,3.398956280615595E-10,11.0,72.72727272727273,-13.793103448275918,11.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.14135418,3.4322410621162926E-10,12.0,75.0,-12.49999999999995,12.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.142638396,3.46575618216561E-10,13.0,76.92307692307693,-11.428571428571377,13.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.143874092,3.498005040445262E-10,14.0,78.57142857142857,-10.526315789473696,14.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.145602782,3.5431199221147436E-10,15.0,80.0,-9.756097560975547,15.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.148127561,3.609010918086602E-10,16.0,81.25,-9.090909090909092,16.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17.0,0.149379227,3.641676557084753E-10,17.0,82.35294117647058,-8.510638297872331,17.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.150402444,3.6683801961855757E-10,18.0,83.33333333333334,-7.999999999999963,18.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19.0,0.15144305,3.6955376486811376E-10,19.0,84.21052631578947,-7.547169811320756,19.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.152477978,3.7225469182762836E-10,20.0,85.0,-7.142857142857148,20.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.153495478,3.7491013566652935E-10,21.0,85.71428571428571,-6.7796610169491,21.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.154496296,3.7752204327533645E-10,22.0,86.36363636363636,-6.451612903225784,22.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
23.0,0.155550048,3.8027209659831395E-10,23.0,86.95652173913044,-6.1538461538462155,23.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.156557946,3.829024813986487E-10,24.0,87.5,-5.882352941176448,24.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25.0,0.157550582,3.8549303584628637E-10,25.0,88.0,-5.6338028169013725,25.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.0,0.158556599,3.881185116639568E-10,26.0,88.46153846153845,-5.405405405405539,26.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27.0,0.159580677,3.907911225884325E-10,27.0,88.88888888888889,-5.194805194805241,27.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.161121087,3.948112427298394E-10,28.0,89.28571428571429,-4.999999999999951,28.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
29.0,0.162120992,3.974207676160667E-10,29.0,89.65517241379311,-4.819277108433672,29.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.163093104,3.999577590864566E-10,30.0,90.0,-4.651162790697707,30.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31.0,0.16409807,4.025804920328988E-10,31.0,87.09677419354838,-6.896551724137763,31.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
32.0,0.165630309,4.065792877206372E-10,32.0,84.375,-8.108108108108109,32.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.0,0.166607643,4.0912990742466516E-10,33.0,84.84848484848484,-7.843137254901962,33.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
34.0,0.167578376,4.116633000183437E-10,34.0,85.29411764705883,-7.5949367088607085,34.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.168534032,4.141573450672958E-10,35.0,85.71428571428571,-7.361963190184051,35.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36.0,0.169475439,4.16614203463412E-10,36.0,83.33333333333334,-7.999999999999963,36.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
37.0,0.170445325,4.191453855795165E-10,37.0,83.78378378378379,-7.766990291262162,37.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38.0,0.171416128,4.21678960857292E-10,38.0,84.21052631578947,-7.547169811320756,38.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39.0,0.172431585,4.243290729303327E-10,39.0,84.61538461538461,-7.339449541284387,39.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.0,0.173387814,4.2682461337910755E-10,40.0,85.0,-7.142857142857148,40.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
41.0,0.174910512,4.3079850922442143E-10,41.0,85.36585365853658,-6.9565217391304195,41.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.175877964,4.333233391534951E-10,42.0,85.71428571428571,-6.7796610169491,42.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
43.0,0.177255577,4.369185961099962E-10,43.0,86.04651162790698,-6.611570247933803,43.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
44.0,0.177862878,4.385035137501028E-10,44.0,86.36363636363636,-6.451612903225784,44.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45.0,0.178415855,4.3994665809182655E-10,45.0,86.66666666666667,-6.29921259842522,45.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
46.0,0.179096917,4.417240751845141E-10,46.0,86.95652173913044,-6.1538461538462155,46.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
47.0,0.179719946,4.433500393314494E-10,47.0,87.2340425531915,-6.015037593984944,47.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48.0,0.180600076,4.4564697867880267E-10,48.0,87.5,-5.882352941176448,48.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49.0,0.181521714,4.480522444761462E-10,49.0,87.75510204081633,-5.755395683453239,49.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50.0,0.182956701,4.5179723453811477E-10,50.0,88.0,-5.6338028169013725,50.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
51.0,0.183757242,4.5388646467692325E-10,51.0,88.23529411764706,-5.517241379310409,51.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
52.0,0.184553028,4.559632853459981E-10,52.0,88.46153846153845,-5.405405405405539,52.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
53.0,0.185346091,4.580329996036987E-10,53.0,88.67924528301887,-5.298013245033141,53.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54.0,0.186094152,4.5998526886519464E-10,54.0,88.88888888888889,-5.194805194805241,54.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
55.0,0.186849422,4.6195635197891133E-10,55.0,89.0909090909091,-5.095541401273857,55.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.187604088,4.63925858789848E-10,56.0,89.28571428571429,-4.999999999999951,56.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
57.0,0.18837417,4.659355978584952E-10,57.0,89.47368421052632,-4.907975460122651,57.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
58.0,0.188892276,4.672877368123995E-10,58.0,89.65517241379311,-4.819277108433672,58.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
59.0,0.19021697,4.707448872013225E-10,59.0,89.83050847457628,-4.733727810650822,59.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.190960791,4.726860910260844E-10,60.0,90.0,-4.651162790697707,60.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
61.0,0.191737139,4.747121829311881E-10,61.0,90.1639344262295,-4.571428571428516,61.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
62.0,0.192486042,4.76666649621394E-10,62.0,90.32258064516128,-4.494382022471864,62.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.193250311,4.786612180806697E-10,63.0,90.47619047619048,-4.41988950276254,63.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
64.0,0.193991586,4.805957774238454E-10,64.0,90.625,-4.3478260869565215,64.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
65.0,0.194760718,4.826030372083188E-10,65.0,90.76923076923077,-4.278074866310277,65.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
66.0,0.19531597,4.840521187831958E-10,66.0,90.9090909090909,-4.210526315789561,66.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
67.0,0.195919476,4.856271323354708E-10,67.0,91.04477611940298,-4.145077720207447,67.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
68.0,0.197180878,4.889191049834093E-10,68.0,89.70588235294117,-4.3859649122807145,68.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
69.0,0.197933356,4.908829016114275E-10,69.0,89.85507246376811,-4.319654427645725,69.0,10088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
