learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1301.0,0.330983721,4.474457902982831E-9,1301.0,74.1,36.910515238911856,1301.0,52256.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2602.0,0.428731568,5.795878259208467E-9,2602.0,83.39999999999999,47.68720731622767,2602.0,52256.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3903.0,0.507068786,6.854892832852072E-9,3903.0,80.4,45.30303791392486,3903.0,52256.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
5204.0,0.613945978,9.021927002767721E-9,5204.0,81.0,45.70466768398975,5204.0,78376.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
6505.0,0.715404858,1.1712189206514094E-8,6505.0,83.39999999999999,51.469083467329334,6505.0,102496.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
7806.0,0.793889989,1.3793284340674679E-8,7806.0,82.5,48.79507496401023,7806.0,102496.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
9107.0,0.867919143,1.575622573113276E-8,9107.0,83.2,50.44160073629621,9107.0,102496.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
10408.0,0.969584972,1.9191560108295332E-8,10408.0,85.8,66.25475285171103,10408.0,130616.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
11709.0,1.058821923,2.2206917072368994E-8,11709.0,86.1,63.177637434832356,11709.0,130616.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
13010.0,1.143136144,2.505593276165219E-8,13010.0,83.8,61.079959061882874,13010.0,130616.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
14311.0,1.248010221,2.9308336977468184E-8,14311.0,85.5,64.25119820121891,14311.0,156736.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
15612.0,1.331735119,3.270319030451071E-8,15612.0,85.0,62.7279187766806,15612.0,156736.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
16913.0,1.410965016,3.6369171512855425E-8,16913.0,85.9,65.46013953123774,16913.0,178856.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
18214.0,1.486016094,4.038776941789521E-8,18214.0,86.1,66.2893008546511,18214.0,206976.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
19515.0,1.559788569,4.487457470710286E-8,19515.0,89.5,74.11293662846887,19515.0,235096.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
