learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
325.0,0.145446919,2.83257726950364E-10,325.0,77.84615384615384,35.25179856115106,325.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
650.0,0.168128874,3.2743081126362087E-10,650.0,81.84615384615384,45.217416147648734,650.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
975.0,0.178020032,3.466938314172957E-10,975.0,82.56410256410255,47.98759861174742,975.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,0.187819804,3.657788774288363E-10,1300.0,83.3,51.86099068351627,1300.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1625.0,0.201916807,3.93232776446061E-10,1625.0,80.80000000000001,45.96055120237776,1625.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1950.0,0.253338305,5.858570063424608E-10,1950.0,80.4,44.776287614110224,1950.0,14480.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2275.0,0.287948529,8.500266672815715E-10,2275.0,79.3,42.26134690052218,2275.0,29504.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
2600.0,0.300192033,9.434777325039937E-10,2600.0,79.2,44.40880906564038,2600.0,29504.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
2925.0,0.313774814,1.0471511051865916E-9,2925.0,79.0,41.10949707510505,2925.0,29504.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
3250.0,0.322846111,1.1163896473228105E-9,3250.0,79.7,38.555602639384986,3250.0,29504.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
3575.0,0.33271045,1.1916812458116977E-9,3575.0,79.9,32.66331658291459,3575.0,29504.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
3900.0,0.342343785,1.2666052630729975E-9,3900.0,80.0,32.73105201907748,3900.0,30064.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
