learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
2.0,0.107431059,1.369613995651404E-10,2.0,50.0,0.0,2.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.113694876,1.4494699656963346E-10,4.0,75.0,0.0,4.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.116447488,1.4845623864067923E-10,6.0,83.33333333333334,0.0,6.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.117888191,1.502929579383797E-10,8.0,87.5,0.0,8.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.119212399,1.5198116042547754E-10,10.0,80.0,0.0,10.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.120403606,1.5349980298015804E-10,12.0,83.33333333333334,42.85714285714286,12.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.121869389,1.553684961961375E-10,14.0,78.57142857142857,43.24324324324325,14.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.123062913,1.5689009264111516E-10,16.0,81.25,45.45454545454545,16.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.124472915,1.5868767193622057E-10,18.0,83.33333333333334,47.05882352941179,18.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.125470732,1.599597660038206E-10,20.0,80.0,38.46153846153849,20.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.127050398,1.6197364605135386E-10,22.0,81.81818181818183,39.72602739726031,22.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.128709549,1.6408885970711707E-10,24.0,79.16666666666666,31.818181818181813,24.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.0,0.130292222,1.6610657331016328E-10,26.0,76.92307692307693,25.71428571428571,26.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.13128467,1.673718225624826E-10,28.0,78.57142857142857,26.956521739130462,28.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
