learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.148900452,4.012311260402202E-10,1.0,100.0,?,1.0,10416.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.159177902,4.2892501669625437E-10,2.0,100.0,?,2.0,10416.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.162341063,4.374485546226302E-10,3.0,100.0,?,3.0,10416.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.164934122,4.44435880507032E-10,4.0,100.0,?,4.0,10416.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.168284296,4.545380472350451E-10,5.0,80.0,0.0,5.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.171722836,4.649066741723153E-10,6.0,66.66666666666666,0.0,6.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.174751762,4.740401446902089E-10,7.0,71.42857142857143,0.0,7.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.178737435,4.860586049759554E-10,8.0,75.0,0.0,8.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.182030294,4.959879431625207E-10,9.0,77.77777777777779,0.0,9.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.185100893,5.052470750920475E-10,10.0,80.0,0.0,10.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.187408088,5.122042267397047E-10,11.0,72.72727272727273,0.0,11.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.189604816,5.18828274479343E-10,12.0,75.0,0.0,12.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.191848915,5.255951654683386E-10,13.0,69.23076923076923,0.0,13.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.194074329,5.323057134180435E-10,14.0,64.28571428571429,0.0,14.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.197001503,5.411323593743147E-10,15.0,66.66666666666666,19.354838709677434,15.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.19917444,5.476846673629352E-10,16.0,62.5,7.6923076923076925,16.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17.0,0.201360736,5.542772582877016E-10,17.0,58.82352941176471,4.800000000000022,17.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.20354456,5.608623951052629E-10,18.0,55.55555555555556,2.7027027027027146,18.0,11656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
