learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
7.0,0.005594072,1.1589100940359965E-11,7.0,42.857142857142854,-40.0,7.0,8008.0
14.0,0.014873802,3.081368862340848E-11,14.0,42.857142857142854,-27.272727272727266,14.0,8008.0
21.0,0.017172581,3.5576012360139026E-11,21.0,52.38095238095239,-17.97752808988762,21.0,8008.0
28.0,0.01907191,3.951080538746383E-11,28.0,57.14285714285714,-13.513513513513528,28.0,8008.0
35.0,0.020777143,4.3043494520501954E-11,35.0,60.0,-10.859728506787338,35.0,8008.0
42.0,0.022360806,4.632433008402585E-11,42.0,61.904761904761905,-9.090909090909056,42.0,8008.0
49.0,0.023833462,4.9375195184515573E-11,49.0,61.224489795918366,-7.879490150637299,49.0,8008.0
56.0,0.025756844,5.3359818218482855E-11,56.0,62.5,-6.909090909090922,56.0,8008.0
63.0,0.027172859,5.6293341556770924E-11,63.0,63.49206349206349,-6.153846153846152,63.0,8008.0
70.0,0.028457348,5.895438572598828E-11,70.0,62.857142857142854,-5.568445475638055,70.0,8008.0
77.0,0.030632969,6.346156607278519E-11,77.0,63.63636363636363,-5.068226120857706,77.0,8008.0
84.0,0.031921323,6.613061726714174E-11,84.0,65.47619047619048,-4.639175257731982,84.0,8008.0
91.0,0.032977864,6.831942718889977E-11,91.0,65.93406593406593,-4.288354898336419,91.0,8008.0
98.0,0.033996206,7.042910118483834E-11,98.0,66.3265306122449,-3.987138263665592,98.0,8008.0
105.0,0.03548738,7.35183295690351E-11,105.0,67.61904761904762,-3.7187681580476153,105.0,8008.0
112.0,0.036520259,7.565811950920356E-11,112.0,69.64285714285714,-3.478260869565221,112.0,8008.0
119.0,0.03804985,7.88269354444411E-11,119.0,68.0672268907563,-3.2891731384193337,119.0,8008.0
126.0,0.039119134,8.104214472489224E-11,126.0,66.66666666666666,-3.1176929072486406,126.0,8008.0
133.0,0.040166916,8.321280884246031E-11,133.0,67.66917293233082,-2.952295229522966,133.0,8008.0
140.0,0.04119068,8.533371546202236E-11,140.0,67.14285714285714,-2.809706257982154,140.0,8008.0
147.0,0.04215808,8.733785417344836E-11,147.0,68.70748299319727,-2.6723352566049123,147.0,8008.0
154.0,0.043094331,8.927746227011085E-11,154.0,69.48051948051948,-2.5502975347123553,154.0,8008.0
161.0,0.044120685,9.140373452877005E-11,161.0,70.1863354037267,-2.4390243902438846,161.0,8008.0
168.0,0.045098566,9.342958646929927E-11,168.0,69.04761904761905,-2.3430178069353134,168.0,8008.0
175.0,0.046034823,9.536920699601373E-11,175.0,69.14285714285714,-2.250595109283735,175.0,8008.0
182.0,0.047634441,9.868309613938133E-11,182.0,68.13186813186813,-2.1680216802167718,182.0,8008.0
189.0,0.049290121,1.0211312754493621E-10,189.0,68.78306878306879,-2.0873386432298884,189.0,8008.0
196.0,0.05083049,1.0530427199684911E-10,196.0,68.87755102040816,-2.013651877133101,196.0,8008.0
203.0,0.051907084,1.0753462522394127E-10,203.0,67.98029556650246,-1.9469983775013628,203.0,8008.0
210.0,0.052741638,1.0926355015486478E-10,210.0,67.61904761904762,-1.883561643835616,210.0,8008.0
217.0,0.053912827,1.1168987350952293E-10,217.0,67.2811059907834,-1.824069790496368,217.0,8008.0
224.0,0.05471826,1.1335846918324628E-10,224.0,67.85714285714286,-1.7667844522968403,224.0,8008.0
231.0,0.055528915,1.1503788314552769E-10,231.0,67.53246753246754,-1.7143192626078643,231.0,8008.0
238.0,0.056326195,1.1668958845030927E-10,238.0,67.22689075630252,-1.664841182913474,238.0,8008.0
245.0,0.057143564,1.1838291164073675E-10,245.0,66.53061224489795,-1.6186140617096894,245.0,8008.0
252.0,0.058495669,1.2118403420887055E-10,252.0,65.47619047619048,-1.57524091919939,252.0,8008.0
259.0,0.059427945,1.2311540739610787E-10,259.0,65.63706563706563,-1.5328370699907286,259.0,8008.0
266.0,0.060295447,1.2491258988570832E-10,266.0,66.16541353383458,-1.4922842123113385,266.0,8008.0
273.0,0.061076824,1.2653134933776323E-10,273.0,65.56776556776556,-1.4548904878627247,273.0,8008.0
280.0,0.061789743,1.2800828604027626E-10,280.0,65.35714285714286,-1.4189693801344048,280.0,8008.0
287.0,0.06252138,1.2952400036156175E-10,287.0,66.2020905923345,-1.3838814232127854,287.0,8008.0
294.0,0.063477682,1.315051476202077E-10,294.0,65.98639455782312,-1.351351351351375,294.0,8008.0
301.0,0.064360497,1.3333405367409187E-10,301.0,66.44518272425249,-1.3197800366605568,301.0,8008.0
308.0,0.064901949,1.344557664232949E-10,308.0,66.23376623376623,-1.2901593726283833,308.0,8008.0
315.0,0.065918497,1.3656172383369669E-10,315.0,65.71428571428571,-1.2620550065484009,315.0,8008.0
322.0,0.06668864,1.3815721008512707E-10,322.0,65.83850931677019,-1.2347090431004886,322.0,8008.0
329.0,0.067202334,1.3922141727060079E-10,329.0,65.95744680851064,-1.2085255987695251,329.0,8008.0
336.0,0.067663414,1.4017662533041503E-10,336.0,66.07142857142857,-1.1834319526627175,336.0,8008.0
343.0,0.068134201,1.4115194314262932E-10,343.0,65.88921282798835,-1.1595371934158674,343.0,8008.0
350.0,0.068587488,1.4209100663661955E-10,350.0,65.71428571428571,-1.1365825467154722,350.0,8008.0
357.0,0.069652689,1.4429775726671017E-10,357.0,65.54621848739495,-1.1145140120201682,357.0,8008.0
364.0,0.070185584,1.4540174269013932E-10,364.0,65.65934065934066,-1.093138997511537,364.0,8008.0
371.0,0.070648062,1.4635984695206082E-10,371.0,64.95956873315365,-1.0729703675761675,371.0,8008.0
