learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
7.0,0.013482681,1.4064927395122746E-9,7.0,42.857142857142854,-40.0,7.0,403240.0,100.0,4.899999999999999,0.22984404022789628,7929.920000000001,20.668776431901314
14.0,0.081584222,8.730895231482054E-9,14.0,35.714285714285715,-39.99999999999998,14.0,415736.0,100.0,13.620000000000006,0.3589490833592481,8054.880000000001,6.416161412614814
21.0,0.114108199,1.2232724776698482E-8,21.0,33.33333333333333,-34.86238532110093,21.0,416192.0,100.0,21.439999999999998,0.48934505807107714,8059.4400000000005,4.5600000000000005
28.0,0.141989841,1.5238007102993627E-8,28.0,42.857142857142854,-24.444444444444464,28.0,416648.0,100.0,28.41,0.5863937037158362,8064.0,0.0
35.0,0.168424975,1.8087374475383095E-8,35.0,48.57142857142857,-18.867924528301895,35.0,416648.0,100.0,35.79999999999998,0.6878454136877797,8064.0,0.0
42.0,0.193244693,2.0762620784371263E-8,42.0,52.38095238095239,-15.384615384615355,42.0,416648.0,100.0,43.05999999999999,0.7739208844278177,8064.0,0.0
49.0,0.218199103,2.3452385158224237E-8,49.0,53.06122448979592,-14.649033570701912,49.0,416648.0,100.0,51.18,0.874484552363981,8064.0,0.0
56.0,0.242110801,2.6029758592368E-8,56.0,55.35714285714286,-12.540192926044991,56.0,416648.0,100.0,57.71,0.928700079887925,8064.0,0.0
63.0,0.266043113,2.8609353950524496E-8,63.0,57.14285714285714,-10.958904109589039,63.0,416648.0,100.0,64.18,0.9194179098371386,8064.0,0.0
70.0,0.290469814,3.124223808285056E-8,70.0,57.14285714285714,-10.526315789473696,70.0,416648.0,100.0,71.63,0.987360014371555,8064.0,0.0
77.0,0.314184611,3.379838812221256E-8,77.0,58.44155844155844,-9.413854351687384,77.0,416648.0,100.0,79.13000000000001,1.039877129493886,8064.0,0.0
84.0,0.33848529,3.6417688704139245E-8,84.0,60.71428571428571,-7.943925233644852,84.0,416648.0,100.0,86.06,1.047924355354648,8064.0,0.0
91.0,0.362558801,3.901250349805173E-8,91.0,61.53846153846154,-7.27517682721452,91.0,416648.0,100.0,92.58999999999996,1.087216351026508,8064.0,0.0
98.0,0.38679636,4.162500055598095E-8,98.0,62.244897959183675,-6.709829311359597,98.0,416648.0,100.0,99.89000000000004,1.1151749421122907,8064.0,0.0
105.0,0.410929422,4.422623418160404E-8,105.0,63.8095238095238,-5.83554376657828,105.0,416648.0,100.0,106.10999999999999,1.1128174271921822,8064.0,0.0
112.0,0.434605731,4.677823570969204E-8,112.0,66.07142857142857,-4.724409448818885,112.0,416648.0,100.0,110.33999999999997,1.1335311770273149,8064.0,0.0
119.0,0.458697582,4.9375027319670965E-8,119.0,64.70588235294117,-5.13251998317204,119.0,416648.0,100.0,121.25999999999999,1.1729803187960266,8064.0,0.0
126.0,0.482954875,5.198965144893361E-8,126.0,63.49206349206349,-5.381818181818172,126.0,416648.0,100.0,127.72999999999998,1.211298243350264,8064.0,0.0
133.0,0.506838195,5.456396609974404E-8,133.0,64.66165413533834,-4.829783665939961,133.0,416648.0,100.0,132.92000000000002,1.2019075747252028,8064.0,0.0
140.0,0.530469602,5.7111127769870474E-8,140.0,64.28571428571429,-4.790419161676639,140.0,416648.0,100.0,141.64,1.2613540904179694,8064.0,0.0
147.0,0.553860107,5.963232330346273E-8,147.0,65.98639455782312,-4.137149334088969,147.0,416648.0,100.0,145.21000000000006,1.293206413641236,8064.0,0.0
154.0,0.577801444,6.221289144051779E-8,154.0,66.88311688311688,-3.7516512549537766,154.0,416648.0,100.0,152.6299999999999,1.3427436859135136,8064.0,0.0
161.0,0.601288521,6.474449619336676E-8,161.0,67.70186335403726,-3.4090909090909207,161.0,416648.0,100.0,160.96999999999994,1.4080902605366536,8064.0,0.0
168.0,0.625558546,6.736049266843954E-8,168.0,66.66666666666666,-3.6123348017620858,168.0,416648.0,100.0,169.58,1.427874028905997,8064.0,0.0
175.0,0.650174864,7.001381507405185E-8,175.0,66.85714285714286,-3.465851172273177,175.0,416648.0,100.0,175.14999999999992,1.4419666004341698,8064.0,0.0
182.0,0.674971923,7.268661903433504E-8,182.0,65.93406593406593,-3.5989717223650226,182.0,416648.0,100.0,183.69000000000003,1.536077583793977,8064.0,0.0
189.0,0.699582694,7.53393435447063E-8,189.0,66.66666666666666,-3.3324655037750923,189.0,416648.0,100.0,189.98000000000008,1.5812653161313568,8064.0,0.0
196.0,0.724861119,7.806403256729247E-8,196.0,66.83673469387756,-3.2080362929358444,196.0,416648.0,100.0,195.93999999999997,1.591633428179042,8064.0,0.0
203.0,0.782038995,8.422707203956944E-8,203.0,66.00985221674877,-3.3040784718637335,203.0,416648.0,100.0,203.95999999999995,1.6226253823089085,8064.0,0.0
210.0,0.805022137,8.670435908225263E-8,210.0,65.71428571428571,-3.2786885245901467,210.0,416648.0,100.0,211.71,1.6317119348659062,8064.0,0.0
217.0,0.826743224,8.904561283154828E-8,217.0,65.43778801843318,-3.2481126689081985,217.0,416648.0,100.0,218.67,1.6799503960930906,8064.0,0.0
224.0,0.849005994,9.144525303980336E-8,224.0,66.07142857142857,-3.050847457627133,224.0,416648.0,100.0,225.44,1.7276316479826104,8064.0,0.0
231.0,0.872052841,9.392940666195834E-8,231.0,65.80086580086581,-3.0260260825382566,231.0,416648.0,100.0,232.77000000000004,1.7756407294269863,8064.0,0.0
