learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
2.0,0.005362394,1.1808315945996179E-11,2.0,50.0,0.0,2.0,8512.0
4.0,0.01392109,3.06550822324223E-11,4.0,75.0,0.0,4.0,8512.0
6.0,0.015380055,3.3867811411619185E-11,6.0,83.33333333333334,0.0,6.0,8512.0
8.0,0.01687184,3.715281221601698E-11,8.0,87.5,0.0,8.0,8512.0
10.0,0.018278899,4.025124124354786E-11,10.0,80.0,0.0,10.0,8512.0
12.0,0.019632546,4.323205381631851E-11,12.0,75.0,0.0,12.0,8512.0
14.0,0.020979738,4.619865208864212E-11,14.0,71.42857142857143,0.0,14.0,8512.0
16.0,0.022829592,5.027214248975118E-11,16.0,75.0,0.0,16.0,8512.0
18.0,0.024409171,5.3750470992591643E-11,18.0,77.77777777777779,0.0,18.0,8512.0
20.0,0.025785606,5.6781464119752244E-11,20.0,75.0,0.0,20.0,8512.0
22.0,0.027007434,5.947200328111648E-11,22.0,77.27272727272727,0.0,22.0,8512.0
24.0,0.028156444,6.200219280189938E-11,24.0,79.16666666666666,0.0,24.0,8512.0
26.0,0.0292679,6.444968614313338E-11,26.0,80.76923076923077,0.0,26.0,8512.0
28.0,0.030440467,6.703174960282114E-11,28.0,82.14285714285714,0.0,28.0,8512.0
30.0,0.031468261,6.929501415954696E-11,30.0,80.0,0.0,30.0,8512.0
32.0,0.032580287,7.174376267525885E-11,32.0,81.25,0.0,32.0,8512.0
34.0,0.034422089,7.579952208532228E-11,34.0,82.35294117647058,0.0,34.0,8512.0
36.0,0.035355821,7.785565642846956E-11,36.0,83.33333333333334,0.0,36.0,8512.0
38.0,0.036850968,8.114806056022644E-11,38.0,81.57894736842105,0.0,38.0,8512.0
40.0,0.038231233,8.41874875790543E-11,40.0,82.5,0.0,40.0,8512.0
42.0,0.039109377,8.612121378382047E-11,42.0,83.33333333333334,0.0,42.0,8512.0
44.0,0.039967045,8.800985059804386E-11,44.0,84.0909090909091,0.0,44.0,8512.0
46.0,0.040810219,8.986657074756092E-11,46.0,80.43478260869566,0.0,46.0,8512.0
48.0,0.041665777,9.175056121415561E-11,48.0,81.25,0.0,48.0,8512.0
50.0,0.042532107,9.365827227632204E-11,50.0,82.0,0.0,50.0,8512.0
52.0,0.043837948,9.653381314542558E-11,52.0,82.6923076923077,0.0,52.0,8512.0
54.0,0.044621041,9.825823129879103E-11,54.0,81.48148148148148,0.0,54.0,8512.0
56.0,0.045406003,9.998676510320768E-11,56.0,80.35714285714286,0.0,56.0,8512.0
58.0,0.046180096,1.0169136471218532E-10,58.0,79.3103448275862,0.0,58.0,8512.0
60.0,0.046975201,1.0344223401612704E-10,60.0,78.33333333333333,0.0,60.0,8512.0
62.0,0.04782306,1.053092708190282E-10,62.0,77.41935483870968,0.0,62.0,8512.0
64.0,0.048612005,1.0704657543036672E-10,64.0,78.125,0.0,64.0,8512.0
66.0,0.049370538,1.087169109781583E-10,66.0,78.78787878787878,0.0,66.0,8512.0
68.0,0.05017447,1.104872178700235E-10,68.0,79.41176470588235,0.0,68.0,8512.0
70.0,0.05146454,1.1332803004317812E-10,70.0,80.0,0.0,70.0,8512.0
72.0,0.052213516,1.1497732049889033E-10,72.0,80.55555555555556,0.0,72.0,8512.0
74.0,0.052948341,1.1659544959664343E-10,74.0,81.08108108108108,0.0,74.0,8512.0
76.0,0.053691564,1.1823207159837085E-10,76.0,80.26315789473685,0.0,76.0,8512.0
78.0,0.0545282,1.200743946764204E-10,78.0,80.76923076923077,0.0,78.0,8512.0
80.0,0.055573198,1.2237554348177378E-10,80.0,81.25,0.0,80.0,8512.0
82.0,0.05644741,1.2430061118470297E-10,82.0,80.48780487804879,0.0,82.0,8512.0
84.0,0.057359368,1.2630879786279464E-10,84.0,79.76190476190477,0.0,84.0,8512.0
86.0,0.058135223,1.2801727750235132E-10,86.0,80.23255813953489,0.0,86.0,8512.0
88.0,0.059561251,1.3115747741527026E-10,88.0,80.68181818181817,0.0,88.0,8512.0
90.0,0.06001107,1.3214800606171287E-10,90.0,81.11111111111111,0.0,90.0,8512.0
92.0,0.060488307,1.3319891080260274E-10,92.0,81.52173913043478,0.0,92.0,8512.0
94.0,0.061552875,1.355431539316972E-10,94.0,81.91489361702128,0.0,94.0,8512.0
96.0,0.062048911,1.3663545520769223E-10,96.0,81.25,0.0,96.0,8512.0
98.0,0.062521792,1.376767677730984E-10,98.0,81.63265306122449,0.0,98.0,8512.0
100.0,0.06352411,1.3988393263684378E-10,100.0,82.0,0.0,100.0,8512.0
102.0,0.064076751,1.4110088154673575E-10,102.0,81.37254901960785,0.0,102.0,8512.0
104.0,0.064576644,1.422016761700312E-10,104.0,80.76923076923077,0.0,104.0,8512.0
106.0,0.065044321,1.4323152921266023E-10,106.0,80.18867924528303,0.0,106.0,8512.0
108.0,0.06561644,1.4449136985672843E-10,108.0,80.55555555555556,0.0,108.0,8512.0
110.0,0.066264783,1.459190603593985E-10,110.0,80.9090909090909,0.0,110.0,8512.0
112.0,0.06678548,1.4706566664907664E-10,112.0,81.25,0.0,112.0,8512.0
114.0,0.067251109,1.480910098718272E-10,114.0,80.7017543859649,0.0,114.0,8512.0
116.0,0.067934967,1.495969065527121E-10,116.0,79.3103448275862,0.0,116.0,8512.0
118.0,0.068990812,1.5192194110817378E-10,118.0,79.66101694915254,0.0,118.0,8512.0
120.0,0.069578276,1.5321557237042318E-10,120.0,78.33333333333333,0.0,120.0,8512.0
122.0,0.070090461,1.5434343472123143E-10,122.0,77.04918032786885,0.0,122.0,8512.0
124.0,0.070805578,1.5591816561089618E-10,124.0,76.61290322580645,0.0,124.0,8512.0
126.0,0.071457684,1.5735414246718086E-10,126.0,76.98412698412699,0.0,126.0,8512.0
128.0,0.07212921,1.5883288333813347E-10,128.0,76.5625,0.0,128.0,8512.0
130.0,0.072938533,1.6061506153808698E-10,130.0,76.92307692307693,0.0,130.0,8512.0
132.0,0.073581633,1.620312066376209E-10,132.0,77.27272727272727,0.0,132.0,8512.0
134.0,0.074051638,1.6306618607706492E-10,134.0,76.86567164179104,0.0,134.0,8512.0
136.0,0.075148094,1.6548064851098588E-10,136.0,76.47058823529412,0.0,136.0,8512.0
138.0,0.075838123,1.6700013410713936E-10,138.0,75.36231884057972,0.0,138.0,8512.0
140.0,0.076511819,1.6848365344934992E-10,140.0,75.0,0.0,140.0,8512.0
142.0,0.077206334,1.7001301748885047E-10,142.0,75.35211267605634,0.0,142.0,8512.0
144.0,0.077980232,1.7171718769603305E-10,144.0,75.69444444444444,0.0,144.0,8512.0
146.0,0.078756204,1.7342592497666677E-10,146.0,74.65753424657534,0.0,146.0,8512.0
148.0,0.079487712,1.750367498397827E-10,148.0,74.32432432432432,0.0,148.0,8512.0
150.0,0.080050358,1.7627573036485248E-10,150.0,74.66666666666667,0.0,150.0,8512.0
152.0,0.080559107,1.7739602643582556E-10,152.0,74.3421052631579,0.0,152.0,8512.0
