learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5.0,0.112680478,1.4365376376443439E-10,5.0,20.0,-66.66666666666667,5.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.12202005,1.555605704585711E-10,10.0,40.0,-36.363636363636374,10.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.123710447,1.5771561892496214E-10,15.0,40.0,-23.853211009174306,15.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.125101139,1.594885803427961E-10,20.0,45.0,-3.7735849056603703,20.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25.0,0.126465398,1.612278429336018E-10,25.0,44.0,-9.375000000000009,25.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.127888778,1.6304247753487692E-10,30.0,40.0,-19.999999999999996,30.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.129216753,1.6473548248410224E-10,35.0,42.857142857142854,-16.66666666666665,35.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.0,0.130330234,1.6615503393941454E-10,40.0,47.5,-10.526315789473696,40.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45.0,0.132350556,1.6873069624106089E-10,45.0,46.666666666666664,-12.499999999999995,45.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50.0,0.133494476,1.7018905368116167E-10,50.0,46.0,-14.60101867572157,50.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
55.0,0.134531465,1.7151108723547725E-10,55.0,49.09090909090909,-11.918604651162779,55.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.135501578,1.7274786210722395E-10,60.0,51.66666666666667,-9.296482412060298,60.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
65.0,0.13667061,1.7423823426167172E-10,65.0,50.76923076923077,-10.63829787234043,65.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.138200802,1.7618904103835427E-10,70.0,51.42857142857142,-8.477666362807659,70.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
75.0,0.13974459,1.7815718104441963E-10,75.0,52.0,-7.227958697378879,75.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
80.0,0.141256377,1.8008452370762827E-10,80.0,51.24999999999999,-9.090909090909095,80.0,4928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
