learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
81.0,0.045991721,9.756434714007709E-9,81.0,48.148148148148145,-3.0284675953967204,81.0,820000.0,100.0,81.82000000000002,0.8856179717684096,12088.0,0.0
162.0,0.159273942,3.378751181686918E-8,162.0,48.148148148148145,-4.854368932038851,162.0,820000.0,100.0,161.3600000000001,1.1773553654549909,12088.0,0.0
243.0,0.218735353,4.640133364850448E-8,243.0,47.325102880658434,-5.558949297495431,243.0,820000.0,100.0,242.05,1.5942684589465852,12088.0,0.0
324.0,0.275975397,5.854392671026289E-8,324.0,48.76543209876543,-2.2237427300718404,324.0,820000.0,100.0,322.2100000000001,1.8681430849532341,12088.0,0.0
405.0,0.334191494,7.089357437152001E-8,405.0,48.888888888888886,-2.3838892077720675,405.0,820000.0,100.0,403.61,1.9635514618757361,12088.0,0.0
486.0,0.389664485,8.266131437590552E-8,486.0,50.41152263374485,-0.17790246155424136,486.0,820000.0,100.0,484.65000000000015,2.0214693625772275,12088.0,0.0
567.0,0.445592431,9.452556607106492E-8,567.0,49.55908289241622,-1.5734419041653704,567.0,820000.0,100.0,564.81,2.1557391101687395,12088.0,0.0
648.0,0.499407842,1.0594167602765891E-7,648.0,49.382716049382715,-1.7775053631627395,648.0,820000.0,100.0,645.0300000000001,2.2028198182137273,12088.0,0.0
729.0,0.552520496,1.1720870691868994E-7,729.0,48.971193415637856,-2.126986518038704,729.0,820000.0,100.0,726.0200000000001,2.402102614314586,12088.0,0.0
810.0,0.610893968,1.295917392604881E-7,810.0,49.25925925925926,-1.8503221543036499,810.0,820000.0,100.0,807.8100000000002,2.4887908304997826,12088.0,0.0
891.0,0.665932031,1.4126721599346234E-7,891.0,49.382716049382715,-1.662150777567813,891.0,820000.0,100.0,887.7699999999998,2.529696552249825,12088.0,0.0
972.0,0.740504963,1.5712375485892924E-7,972.0,49.074074074074076,-2.4329802091494184,972.0,821920.0,100.0,969.4199999999998,2.596313625979044,12107.199999999997,4.994057074223939
1053.0,0.828741961,1.7616966929201864E-7,1053.0,50.0,-0.5939064235244794,1053.0,834360.0,100.0,1049.85,2.7024633357009824,12231.599999999993,2.568810596129709
1134.0,0.901385818,1.9185838120524667E-7,1134.0,51.5,2.0518620243961663,1134.0,834816.0,100.0,1131.14,2.8208824466428566,12236.16,0.4016933852549366
1215.0,0.962327043,2.0501970498606147E-7,1215.0,52.5,3.8399248534317985,1215.0,834816.0,100.0,1213.9799999999993,2.993156504191831,12236.16,0.4016933852549366
1296.0,1.01384559,2.1614603659137668E-7,1296.0,53.5,6.782990802588443,1296.0,834816.0,100.0,1295.8100000000002,3.066294279103131,12236.16,0.4016933852549366
1377.0,1.056948999,2.2545497191235007E-7,1377.0,55.2,10.309592068805374,1377.0,834816.0,100.0,1376.2200000000003,3.1553891690377602,12236.16,0.4016933852549366
1458.0,1.099129704,2.3456463316067638E-7,1458.0,54.6,9.200000000000008,1458.0,834816.0,100.0,1458.8399999999995,3.2810050197148377,12236.16,0.4016933852549366
1539.0,1.141671026,2.437521759595929E-7,1539.0,55.800000000000004,11.62121090938176,1539.0,834816.0,100.0,1540.7199999999996,3.413493130729191,12236.16,0.4016933852549366
1620.0,1.184128987,2.529217154920556E-7,1620.0,57.099999999999994,14.537746824549366,1620.0,834816.0,100.0,1621.9100000000005,3.498487263277248,12236.16,0.4016933852549366
1701.0,1.226579588,2.620896655037461E-7,1701.0,57.199999999999996,15.511530307277443,1701.0,834816.0,100.0,1702.7099999999998,3.582287937713395,12236.16,0.4016933852549366
1782.0,1.269731286,2.7140902967914524E-7,1782.0,58.8,19.53219298211349,1782.0,834816.0,100.0,1783.5800000000004,3.5491407410808584,12236.16,0.4016933852549366
1863.0,1.313392866,2.8083851179346025E-7,1863.0,60.4,22.30571523867448,1863.0,834816.0,100.0,1864.2599999999995,3.668639138878766,12236.16,0.4016933852549366
1944.0,1.3576252,2.9039116667663055E-7,1944.0,62.0,25.1497005988024,1944.0,834808.0,100.0,1944.9300000000003,3.721063576642319,12236.079999999998,0.40193471503654965
2025.0,1.41048516,3.0180643409404486E-7,2025.0,63.9,28.45308028317518,2025.0,834760.0,100.0,2025.58,3.8726750601118214,12235.600000000002,0.4000000000000112
2106.0,1.457649504,3.11991325651788E-7,2106.0,63.3,27.188896207473963,2106.0,834728.0,100.0,2105.77,3.9289100706728233,12235.280000000002,0.3954488563389871
2187.0,1.502359455,3.2164620397442534E-7,2187.0,62.0,24.529800798395264,2187.0,834728.0,100.0,2185.9999999999995,4.0419017426169255,12235.280000000002,0.3954488563389871
2268.0,1.544459108,3.307374021987368E-7,2268.0,60.0,22.227407061751432,2268.0,834728.0,100.0,2266.14,4.143024318665114,12235.280000000002,0.3954488563389871
2349.0,1.586996075,3.399230360769542E-7,2349.0,59.3,20.597760349603963,2349.0,834728.0,100.0,2346.3199999999993,4.208334203420255,12235.280000000002,0.3954488563389871
