learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
7.0,0.169974701,2.288684672584964E-9,7.0,14.285714285714285,-61.53846153846153,7.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.19197235,2.584879822822081E-9,14.0,28.57142857142857,-42.85714285714286,14.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.203281681,2.737158322884805E-9,21.0,33.33333333333333,-31.25,21.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.228776106,3.080437054311236E-9,28.0,42.857142857142854,-14.28571428571429,28.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.237676511,3.2002797155040836E-9,35.0,37.142857142857146,-20.689655172413783,35.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.248119879,3.3408981494895288E-9,42.0,38.095238095238095,-17.419354838709687,42.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49.0,0.255211392,3.4363843425114953E-9,49.0,40.816326530612244,-13.953488372093034,49.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.26422301,3.5577244706037974E-9,56.0,42.857142857142854,-9.268292682926834,56.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.270879405,3.6473518629247947E-9,63.0,46.03174603174603,-11.214953271028037,63.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.275767727,3.7131724089839394E-9,70.0,48.57142857142857,-7.876712328767112,70.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
77.0,0.282771834,3.8074816929052275E-9,77.0,46.75324675324675,-10.500525026251305,77.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.287322401,3.868754416923556E-9,84.0,46.42857142857143,-10.268378063010498,84.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
91.0,0.293166815,3.947448602960342E-9,91.0,46.15384615384615,-8.412351081935327,91.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
98.0,0.298104056,4.013927836252584E-9,98.0,45.91836734693878,-8.163265306122447,98.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
105.0,0.307348507,4.138403026887941E-9,105.0,46.666666666666664,-7.299270072992694,105.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
112.0,0.312618797,4.209366716614201E-9,112.0,46.42857142857143,-7.14285714285714,112.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
119.0,0.318491378,4.2884401672167915E-9,119.0,47.05882352941176,-5.309734513274336,119.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
126.0,0.327102252,4.404384335527818E-9,126.0,48.41269841269841,-3.1746031746031744,126.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
133.0,0.332677543,4.479454819440014E-9,133.0,49.62406015037594,-1.249857970685167,133.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
