learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.0,0.004843522,1.063565587417947E-11,1.0,100.0,?,1.0,8488.0
2.0,0.013422537,2.947390029206872E-11,2.0,100.0,?,2.0,8488.0
3.0,0.014922247,3.2767041000641057E-11,3.0,100.0,?,3.0,8488.0
4.0,0.016709725,3.69547331560817E-11,4.0,75.0,0.0,4.0,9056.0
5.0,0.018601372,4.1386471786018875E-11,5.0,80.0,0.0,5.0,9056.0
6.0,0.020126423,4.4959351625293496E-11,6.0,83.33333333333334,0.0,6.0,9056.0
7.0,0.021450955,4.806245681933231E-11,7.0,85.71428571428571,0.0,7.0,9056.0
8.0,0.023322582,5.244729271986419E-11,8.0,75.0,0.0,8.0,9056.0
9.0,0.02458988,5.541631046061715E-11,9.0,77.77777777777779,0.0,9.0,9056.0
10.0,0.025826156,5.8312650055935E-11,10.0,70.0,0.0,10.0,9056.0
11.0,0.027028416,6.112929718155E-11,11.0,72.72727272727273,0.0,11.0,9056.0
12.0,0.028126476,6.370182520606452E-11,12.0,75.0,0.0,12.0,9056.0
13.0,0.029094934,6.597072248450584E-11,13.0,69.23076923076923,0.0,13.0,9056.0
14.0,0.03025239,6.868240308223499E-11,14.0,64.28571428571429,0.0,14.0,9056.0
15.0,0.03199779,7.277151516535215E-11,15.0,60.0,0.0,15.0,9056.0
16.0,0.033867053,7.715081270163258E-11,16.0,56.25,0.0,16.0,9056.0
17.0,0.03477812,7.928525470818083E-11,17.0,58.82352941176471,0.0,17.0,9056.0
18.0,0.035698257,8.144094585337573E-11,18.0,55.55555555555556,0.0,18.0,9056.0
19.0,0.036657074,8.368725625798107E-11,19.0,57.89473684210527,0.0,19.0,9056.0
20.0,0.037710424,8.615503797721532E-11,20.0,55.00000000000001,0.0,20.0,9056.0
21.0,0.038667547,8.839737968933251E-11,21.0,57.14285714285714,0.0,21.0,9056.0
22.0,0.039586238,9.054968315487107E-11,22.0,54.54545454545454,0.0,22.0,9056.0
23.0,0.040596097,9.291557443431682E-11,23.0,52.17391304347826,0.0,23.0,9056.0
24.0,0.041527305,9.509720264830524E-11,24.0,54.166666666666664,0.0,24.0,9056.0
25.0,0.042998837,9.854469851280253E-11,25.0,52.0,0.0,25.0,9056.0
26.0,0.043856831,1.0055480143055321E-10,26.0,53.84615384615385,0.0,26.0,9056.0
27.0,0.044668017,1.0245524286189014E-10,27.0,55.55555555555556,0.0,27.0,9056.0
28.0,0.045477892,1.0435261289071707E-10,28.0,57.14285714285714,0.0,28.0,9056.0
29.0,0.04630431,1.0628873975533579E-10,29.0,58.620689655172406,0.0,29.0,9056.0
30.0,0.047111293,1.0817933442485003E-10,30.0,60.0,0.0,30.0,9056.0
31.0,0.047921717,1.100779906474054E-10,31.0,61.29032258064516,0.0,31.0,9056.0
32.0,0.048706559,1.119167135221263E-10,32.0,62.5,0.0,32.0,9056.0
33.0,0.04998821,1.1491935738051933E-10,33.0,60.60606060606061,0.0,33.0,9056.0
34.0,0.0507493,1.167024342198339E-10,34.0,61.76470588235294,0.0,34.0,9056.0
35.0,0.051508116,1.184801835463279E-10,35.0,62.857142857142854,0.0,35.0,9056.0
36.0,0.052240388,1.2019574575747054E-10,36.0,61.111111111111114,0.0,36.0,9056.0
37.0,0.052974514,1.2191565150808957E-10,37.0,62.16216216216216,0.0,37.0,9056.0
38.0,0.053709509,1.2363759314641358E-10,38.0,63.1578947368421,0.0,38.0,9056.0
39.0,0.054440814,1.2535088987607097E-10,39.0,64.1025641025641,0.0,39.0,9056.0
40.0,0.055188246,1.271019688393507E-10,40.0,62.5,0.0,40.0,9056.0
41.0,0.056111506,1.292649765291976E-10,41.0,60.97560975609756,0.0,41.0,9056.0
42.0,0.057651991,1.3287401504607667E-10,42.0,61.904761904761905,0.0,42.0,9056.0
43.0,0.05843143,1.3470007980656297E-10,43.0,60.46511627906976,0.0,43.0,9056.0
44.0,0.059387702,1.369404278012614E-10,44.0,59.09090909090909,0.0,44.0,9056.0
45.0,0.060140204,1.387033847284814E-10,45.0,60.0,0.0,45.0,9056.0
46.0,0.060890145,1.404603417610957E-10,46.0,60.86956521739131,0.0,46.0,9056.0
47.0,0.061907941,1.4284482779395253E-10,47.0,61.702127659574465,0.0,47.0,9056.0
48.0,0.06238836,1.4397035038926538E-10,48.0,62.5,0.0,48.0,9056.0
49.0,0.062832492,1.4501086003043588E-10,49.0,63.26530612244898,0.0,49.0,9056.0
50.0,0.063358402,1.4624295865289042E-10,50.0,64.0,0.0,50.0,9056.0
51.0,0.064146031,1.4808821089358795E-10,51.0,62.745098039215684,0.0,51.0,9056.0
52.0,0.064756707,1.4951889876483217E-10,52.0,63.46153846153846,0.0,52.0,9056.0
53.0,0.065209445,1.505795704883834E-10,53.0,64.15094339622641,0.0,53.0,9056.0
54.0,0.065729766,1.5179857523697948E-10,54.0,62.96296296296296,0.0,54.0,9056.0
55.0,0.066207795,1.529184985554053E-10,55.0,63.63636363636363,0.0,55.0,9056.0
56.0,0.067314956,1.5551234834517045E-10,56.0,64.28571428571429,0.0,56.0,9056.0
57.0,0.067977293,1.570640672805409E-10,57.0,64.91228070175438,0.0,57.0,9056.0
58.0,0.068497648,1.5828315168412199E-10,58.0,63.793103448275865,0.0,58.0,9056.0
59.0,0.069061599,1.5960437252082762E-10,59.0,64.40677966101694,0.0,59.0,9056.0
60.0,0.06950753,1.606490968478223E-10,60.0,65.0,0.0,60.0,9056.0
61.0,0.069999912,1.6180264628388817E-10,61.0,65.57377049180327,0.0,61.0,9056.0
