learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
7.0,1.542963428,2.2931624829862432E-6,7.0,28.57142857142857,-29.629629629629616,7.0,5744888.0,100.0,6.920000000000002,0.2676798932540979,51583.68,142.21883470713186,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,1.975358655,2.9409850657777095E-6,14.0,50.0,0.0,14.0,5791320.0,100.0,13.93,0.3657716348883397,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,2.383808016,3.5529315061174496E-6,21.0,47.61904761904761,-2.6666666666666696,21.0,5791320.0,100.0,20.89000000000001,0.4933691633180282,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,2.787815483,4.158223018132632E-6,28.0,53.57142857142857,7.14285714285714,28.0,5791320.0,100.0,28.02,0.5699512649731066,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,3.119299379,4.654858365267252E-6,35.0,45.714285714285715,-3.7441497659906418,35.0,5791320.0,100.0,35.07999999999999,0.6198207626223712,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,3.428687103,5.118388815952947E-6,42.0,45.23809523809524,-3.4261241970021388,42.0,5791320.0,100.0,42.260000000000005,0.7066237837188696,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,3.740564306,5.58564905044494E-6,49.0,44.89795918367347,-6.094627105052139,49.0,5791320.0,100.0,49.530000000000015,0.7465009285752002,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56.0,4.026215451,6.013616916360443E-6,56.0,46.42857142857143,-2.4390243902438997,56.0,5791320.0,100.0,56.63999999999999,0.7728368312113286,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,4.328858955,6.467043051025754E-6,63.0,49.2063492063492,-4.672897196261683,63.0,5791320.0,100.0,63.760000000000005,0.7710834565529837,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70.0,4.772220302,7.131295279053802E-6,70.0,50.0,-5.150214592274669,70.0,5791320.0,100.0,70.96000000000001,0.8203128252765108,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77.0,5.085581871,7.600779418334475E-6,77.0,48.05194805194805,-7.994389901823289,77.0,5791320.0,100.0,77.86999999999999,0.8972072269441481,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84.0,5.408723303,8.084915930519363E-6,84.0,47.61904761904761,-7.943925233644861,84.0,5791320.0,100.0,84.68999999999998,0.9031588783796348,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91.0,5.748387547,8.593807227392977E-6,91.0,47.25274725274725,-6.225680933852142,91.0,5791320.0,100.0,91.64999999999999,0.9426349272441614,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98.0,6.076448747,9.085314627630002E-6,98.0,46.93877551020408,-6.122448979591832,98.0,5791320.0,100.0,98.80999999999999,0.9512028535947884,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105.0,6.360787098,9.511315641122888E-6,105.0,47.61904761904761,-5.440934818331211,105.0,5791320.0,100.0,105.85999999999999,0.973903942331526,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112.0,6.627392607,9.91074898044329E-6,112.0,47.32142857142857,-5.35714285714286,112.0,5791320.0,100.0,112.50000000000004,0.9539392014169457,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119.0,6.91149342,1.0336394110080244E-5,119.0,47.89915966386555,-3.594495928110078,119.0,5791320.0,100.0,119.57,0.966118444335294,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126.0,7.216775367,1.0793773209191223E-5,126.0,49.2063492063492,-1.5873015873015928,126.0,5791320.0,100.0,126.18000000000002,0.9995332243936002,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133.0,7.574651724,1.1329950232976319E-5,133.0,49.62406015037594,-1.2958963282937557,133.0,5791320.0,100.0,133.26,1.0596950199720372,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140.0,8.022767812,1.2001326102531345E-5,140.0,50.0,-1.0517632501546725,140.0,5791320.0,100.0,139.94999999999993,1.1156711980786373,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147.0,8.339672678,1.2476118875374102E-5,147.0,48.29931972789115,-1.859956236323848,147.0,5791320.0,100.0,146.80000000000004,1.1324417170098608,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154.0,8.67371976,1.297659443551527E-5,154.0,47.4025974025974,-5.1948051948051965,154.0,5791320.0,100.0,153.70000000000005,1.1555312740261618,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
161.0,8.989022586,1.3448987002190777E-5,161.0,46.58385093167702,-6.36042402826855,161.0,5791320.0,100.0,160.51,1.1928655761770826,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,9.327531196,1.3956146906681002E-5,168.0,47.023809523809526,-5.952380952380953,168.0,5791320.0,100.0,167.33000000000004,1.2106476270028683,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,9.702972015,1.4518639334586371E-5,175.0,46.85714285714286,-4.226705091258404,175.0,5791320.0,100.0,174.47,1.2825523007037198,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
182.0,10.079558035,1.5082847523960208E-5,182.0,47.25274725274725,-3.938132064247466,182.0,5791320.0,100.0,181.68000000000004,1.3601752709400234,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189.0,10.452640015,1.564180589534055E-5,189.0,48.148148148148145,-1.8923974034547202,189.0,5791320.0,100.0,188.77000000000004,1.4203325119296695,52048.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
