learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.101549539,1.2841234672607647E-10,1.0,100.0,?,1.0,4888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.107158327,1.355048223440018E-10,2.0,100.0,?,2.0,4888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.108289666,1.3693543342666494E-10,3.0,100.0,?,3.0,4888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.109262931,1.383091688487265E-10,4.0,75.0,0.0,4.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.110371645,1.3987408662007914E-10,5.0,80.0,0.0,5.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.111501692,1.414691153044502E-10,6.0,83.33333333333334,0.0,6.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.112615784,1.4304162396738927E-10,7.0,85.71428571428571,0.0,7.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.114205601,1.4528560472031435E-10,8.0,75.0,0.0,8.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.1157225,1.4742666382342578E-10,9.0,77.77777777777779,0.0,9.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.11674507,1.488699918281701E-10,10.0,70.0,0.0,10.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.118411339,1.512218823697832E-10,11.0,72.72727272727273,0.0,11.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.119967145,1.5341785757905907E-10,12.0,75.0,0.0,12.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.120934194,1.5478281929675075E-10,13.0,69.23076923076923,0.0,13.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.121857309,1.5608576944304836E-10,14.0,64.28571428571429,0.0,14.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.123144251,1.5790225088596344E-10,15.0,66.66666666666666,19.354838709677434,15.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
