learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.0,0.00498378,8.695089444518089E-12,1.0,0.0,0.0,1.0,6744.0
2.0,0.013023255,2.2721381578594446E-11,2.0,50.0,0.0,2.0,6744.0
3.0,0.014688165,2.5626112800091505E-11,3.0,66.66666666666666,0.0,3.0,6744.0
4.0,0.015767015,2.750835825378696E-11,4.0,75.0,0.0,4.0,6744.0
5.0,0.016792825,2.92980660063525E-11,5.0,80.0,0.0,5.0,6744.0
6.0,0.017816637,3.114785450821121E-11,6.0,66.66666666666666,-20.000000000000057,6.0,6984.0
7.0,0.018768227,3.2867154770841196E-11,7.0,57.14285714285714,-23.529411764705912,7.0,6984.0
8.0,0.019714154,3.457622331877549E-11,8.0,50.0,-23.076923076923077,8.0,6984.0
9.0,0.020623241,3.621873061483104E-11,9.0,44.44444444444444,-21.62162162162162,9.0,6984.0
10.0,0.022142979,3.896454125021894E-11,10.0,40.0,-19.999999999999996,10.0,6984.0
11.0,0.02317989,4.0837996577223134E-11,11.0,45.45454545454545,-3.12500000000001,11.0,6984.0
12.0,0.02412413,4.254401711126168E-11,12.0,50.0,7.692307692307685,12.0,6984.0
13.0,0.025054583,4.422512776528795E-11,13.0,46.15384615384615,-4.59770114942529,13.0,6984.0
14.0,0.025984934,4.590605412920316E-11,14.0,50.0,3.921568627450974,14.0,6984.0
15.0,0.026748876,4.728631840397914E-11,15.0,53.333333333333336,10.256410256410257,15.0,6984.0
16.0,0.027490097,4.862553115313251E-11,16.0,56.25,15.151515151515152,16.0,6984.0
17.0,0.028329917,5.014288920288284E-11,17.0,58.82352941176471,19.047619047619055,17.0,6984.0
18.0,0.029215833,5.174353192870815E-11,18.0,61.111111111111114,22.222222222222232,18.0,6984.0
19.0,0.029948931,5.306806831931074E-11,19.0,63.1578947368421,24.858757062146882,19.0,6984.0
20.0,0.03072668,5.447327860941489E-11,20.0,60.0,17.525773195876283,20.0,6984.0
21.0,0.031496987,5.5865042948474485E-11,21.0,61.904761904761905,20.000000000000018,21.0,6984.0
