learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
2.0,0.006471545,5.8074417875872725E-11,2.0,0.0,-100.0,2.0,34688.0
4.0,0.021130713,1.896230122447014E-10,4.0,25.0,-50.0,4.0,34688.0
6.0,0.027201922,2.441048907571369E-10,6.0,33.33333333333333,-50.000000000000014,6.0,34688.0
8.0,0.031856676,2.858757706483205E-10,8.0,25.0,-50.0,8.0,34688.0
10.0,0.036318077,3.25911537375715E-10,10.0,20.0,-60.0,10.0,34688.0
12.0,0.040794417,3.660813638567924E-10,12.0,25.0,-50.0,12.0,34688.0
14.0,0.045207245,4.056812456912464E-10,14.0,21.428571428571427,-57.14285714285714,14.0,34688.0
16.0,0.049046891,4.401375009285079E-10,16.0,25.0,-50.0,16.0,34688.0
18.0,0.053344893,4.787069560090701E-10,18.0,22.22222222222222,-55.55555555555556,18.0,34688.0
20.0,0.057614027,5.170173551307784E-10,20.0,25.0,-50.0,20.0,34688.0
22.0,0.061257553,5.497136666708523E-10,22.0,22.727272727272727,-54.54545454545454,22.0,34688.0
24.0,0.065389219,5.867904540234142E-10,24.0,25.0,-50.0,24.0,34688.0
26.0,0.067569452,6.063554516103532E-10,26.0,26.923076923076923,-44.444444444444436,26.0,34688.0
28.0,0.070009854,6.282551564772923E-10,28.0,32.142857142857146,-34.34343434343434,28.0,34688.0
30.0,0.07182444,6.445389072100321E-10,30.0,33.33333333333333,-33.333333333333336,30.0,34688.0
32.0,0.074053324,6.645404896471235E-10,32.0,31.25,-38.03921568627451,32.0,34688.0
34.0,0.075780332,6.800383320119645E-10,34.0,32.35294117647059,-36.23693379790942,34.0,34688.0
36.0,0.078166292,7.014494846926794E-10,36.0,30.555555555555557,-38.888888888888886,36.0,34688.0
38.0,0.081650276,7.32714096572664E-10,38.0,31.57894736842105,-36.8421052631579,38.0,34688.0
40.0,0.084476288,7.580741924709743E-10,40.0,32.5,-35.0,40.0,34688.0
42.0,0.087392303,7.842419582274224E-10,42.0,35.714285714285715,-28.57142857142857,42.0,34688.0
44.0,0.089048349,7.991030010581015E-10,44.0,38.63636363636363,-23.236514522821565,44.0,34688.0
46.0,0.091243609,8.188028480940394E-10,46.0,39.130434782608695,-22.666666666666647,46.0,34688.0
48.0,0.092911183,8.337673410111002E-10,48.0,39.58333333333333,-22.105263157894722,48.0,34688.0
50.0,0.095158597,8.539352081550491E-10,50.0,40.0,-21.555915721231752,50.0,34688.0
52.0,0.09682982,8.689324465062882E-10,52.0,42.30769230769231,-18.003025718608175,52.0,34688.0
54.0,0.099075735,8.890868619084357E-10,54.0,44.44444444444444,-14.89361702127661,54.0,34688.0
56.0,0.1010331,9.066518843173979E-10,56.0,42.857142857142854,-17.43119266055048,56.0,34688.0
58.0,0.103281412,9.26827809943093E-10,58.0,44.827586206896555,-14.70951792336217,58.0,34688.0
60.0,0.105018916,9.424198414219748E-10,60.0,46.666666666666664,-12.280701754385968,60.0,34688.0
62.0,0.107263677,9.625639010469117E-10,62.0,48.38709677419355,-10.099889012208664,62.0,34688.0
64.0,0.108915969,9.773912561933197E-10,64.0,48.4375,-10.22964509394572,64.0,34688.0
66.0,0.111117992,9.971517931090457E-10,66.0,50.0,-8.35820895522387,66.0,34688.0
68.0,0.112781726,1.0120818265941405E-9,68.0,48.529411764705884,-10.389610389610395,68.0,34688.0
70.0,0.114962266,1.0316495791408747E-9,70.0,48.57142857142857,-10.42944785276073,70.0,34688.0
72.0,0.116882766,1.0488837820291517E-9,72.0,50.0,-8.816120906801018,72.0,34688.0
74.0,0.119056635,1.0683916702866552E-9,74.0,50.0,-8.910103420843281,74.0,34688.0
76.0,0.120623135,1.082449144290553E-9,76.0,50.0,-8.98113207547169,76.0,34688.0
78.0,0.122769064,1.101706304285261E-9,78.0,51.28205128205128,-7.625272331154699,78.0,34688.0
80.0,0.125458227,1.1258383432030675E-9,80.0,51.24999999999999,-7.734806629834261,80.0,34688.0
82.0,0.128244961,1.1508459657761782E-9,82.0,52.4390243902439,-6.528980679546972,82.0,34688.0
84.0,0.130401074,1.17019451505608E-9,84.0,52.38095238095239,-6.666666666666641,84.0,34688.0
86.0,0.133708844,1.1998778159088555E-9,86.0,51.162790697674424,-7.949790794979078,86.0,34688.0
88.0,0.135917798,1.2197005503045185E-9,88.0,51.13636363636363,-7.99086757990868,88.0,34688.0
90.0,0.138370021,1.2417063345842888E-9,90.0,51.11111111111111,-8.019639934533572,90.0,34688.0
92.0,0.139920985,1.2556243914696902E-9,92.0,50.0,-9.015971148892332,92.0,34688.0
94.0,0.141964451,1.2739620679285788E-9,94.0,51.06382978723404,-8.045977011494253,94.0,34688.0
96.0,0.144344464,1.2953198533587983E-9,96.0,51.041666666666664,-8.04597701149426,96.0,34688.0
98.0,0.145882179,1.309119016230106E-9,98.0,50.0,-8.888888888888873,98.0,34688.0
100.0,0.14804778,1.3285527090231574E-9,100.0,49.0,-9.630266552020652,100.0,34688.0
102.0,0.149415683,1.3408280112014873E-9,102.0,49.01960784313725,-9.541511771995042,102.0,34688.0
104.0,0.151255116,1.357334734201431E-9,104.0,49.03846153846153,-9.451945988880075,104.0,34688.0
106.0,0.152591674,1.3693287522925268E-9,106.0,49.056603773584904,-9.361864730607552,106.0,34688.0
108.0,0.154422845,1.3857613336708808E-9,108.0,49.074074074074076,-9.271523178807954,108.0,34688.0
110.0,0.155639727,1.3966814020276068E-9,110.0,49.09090909090909,-9.18114143920596,110.0,34688.0
112.0,0.157409727,1.4125650464495023E-9,112.0,49.107142857142854,-9.090909090909108,112.0,34688.0
114.0,0.158642844,1.4236308046181996E-9,114.0,49.122807017543856,-9.000989119683492,114.0,34688.0
116.0,0.160584547,1.441055279208554E-9,116.0,49.137931034482754,-8.911521323997462,116.0,34688.0
118.0,0.16177983,1.4517815222342809E-9,118.0,49.152542372881356,-8.822625268982474,118.0,34688.0
120.0,0.16353111,1.4674971769253413E-9,120.0,50.0,-8.205590622182156,120.0,34688.0
122.0,0.164794769,1.4788370132115152E-9,122.0,49.18032786885246,-8.646940534329234,122.0,34688.0
124.0,0.166577594,1.4948357467518913E-9,124.0,48.38709677419355,-9.04094531464687,124.0,34688.0
126.0,0.167789224,1.5057086846563553E-9,126.0,48.41269841269841,-8.938547486033507,126.0,34688.0
128.0,0.169567829,1.52166954871681E-9,128.0,47.65625,-9.27624872579001,128.0,34688.0
130.0,0.1708986,1.5336116353670757E-9,130.0,46.92307692307692,-9.577327143904238,130.0,34688.0
132.0,0.172637889,1.5492196850975354E-9,132.0,46.21212121212121,-9.845288326300993,132.0,34688.0
134.0,0.173848555,1.5600839722487661E-9,134.0,45.52238805970149,-10.083277065046147,134.0,34688.0
136.0,0.175615356,1.5759389094511668E-9,136.0,46.32352941176471,-9.580573951434875,136.0,34688.0
138.0,0.17686524,1.5871551314989726E-9,138.0,46.3768115942029,-9.453376205787768,138.0,34688.0
140.0,0.178659197,1.6032537614968088E-9,140.0,46.42857142857143,-9.32944606413994,140.0,34688.0
142.0,0.179869025,1.6141105285949177E-9,142.0,47.183098591549296,-8.87344101410755,142.0,34688.0
144.0,0.181699271,1.6305348091986445E-9,144.0,47.22222222222222,-8.76565295169946,144.0,34688.0
146.0,0.182918033,1.641471748318937E-9,146.0,46.57534246575342,-8.97607655502393,146.0,34688.0
148.0,0.18512878,1.6613105727566613E-9,148.0,46.62162162162162,-8.864059590316558,148.0,34688.0
150.0,0.186374471,1.672489167617427E-9,150.0,47.333333333333336,-8.456891817682587,150.0,34688.0
152.0,0.188152709,1.688446738289462E-9,152.0,48.026315789473685,-8.063354931605463,152.0,34688.0
154.0,0.189902392,1.7041480618053012E-9,154.0,48.701298701298704,-7.682775712515475,154.0,34688.0
156.0,0.191122117,1.7150936427050167E-9,156.0,48.717948717948715,-7.60475944128299,156.0,34688.0
158.0,0.192899832,1.7310465200742086E-9,158.0,48.734177215189874,-7.528146529994944,158.0,34688.0
160.0,0.194291846,1.743538189795282E-9,160.0,48.125,-7.722258273848147,160.0,34688.0
162.0,0.196082092,1.7596035179826948E-9,162.0,48.148148148148145,-7.641196013289045,162.0,34688.0
164.0,0.19730985,1.7706211855014165E-9,164.0,48.170731707317074,-7.561728395061738,164.0,34688.0
166.0,0.199061246,1.7863378811544841E-9,166.0,47.59036144578313,-7.7278830374459275,166.0,34688.0
168.0,0.200300146,1.79745553486877E-9,168.0,48.214285714285715,-7.407407407407416,168.0,34688.0
170.0,0.202121555,1.8138005139099226E-9,170.0,48.23529411764706,-7.33247237767255,170.0,34688.0
