learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
7.0,0.114152202,2.2231129739433527E-10,7.0,28.57142857142857,-39.99999999999998,7.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.124860351,2.4316540669028956E-10,14.0,35.714285714285715,-34.04255319148937,14.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.128395744,2.5005058096514806E-10,21.0,28.57142857142857,-43.83561643835617,21.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.137360248,2.6750894339548214E-10,28.0,35.714285714285715,-31.24999999999997,28.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.139242333,2.711743020204206E-10,35.0,42.857142857142854,-21.951219512195138,35.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.140882618,2.743687553910745E-10,42.0,50.0,-13.95348837209304,42.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49.0,0.142887293,2.7827285791643785E-10,49.0,51.02040816326531,-13.294797687861257,49.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.145914739,2.841688059249685E-10,56.0,50.0,-13.953488372093013,56.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.147987646,2.88205790200995E-10,63.0,49.2063492063492,-13.89830508474576,63.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.150049491,2.9222123124326264E-10,70.0,52.85714285714286,-10.951008645533172,70.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
77.0,0.152268193,2.965421511336333E-10,77.0,53.246753246753244,-10.262529832935568,77.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.15369356,2.993180519176854E-10,84.0,51.19047619047619,-13.88888888888889,84.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
91.0,0.155139792,3.021345872680346E-10,91.0,51.64835164835166,-14.400000000000018,91.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
98.0,0.156565501,3.0491115409673915E-10,98.0,54.08163265306123,-12.557427258805532,98.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
105.0,0.158512332,3.087026054908832E-10,105.0,53.333333333333336,-12.45901639344262,105.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
112.0,0.159747463,3.111080218582518E-10,112.0,55.35714285714286,-11.067036890122935,112.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
119.0,0.161000714,3.1354872690720694E-10,119.0,56.30252100840336,-10.26372059871704,119.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
126.0,0.164356861,3.20084819779214E-10,126.0,57.14285714285714,-9.565217391304358,126.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
133.0,0.166955744,3.2514614178074737E-10,133.0,57.14285714285714,-9.252053610030256,133.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
140.0,0.168476777,3.281083520025843E-10,140.0,59.285714285714285,-8.130081300813018,140.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
147.0,0.17024118,3.315445250521104E-10,147.0,60.544217687074834,-7.407407407407416,147.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
154.0,0.172234803,3.3542710381870474E-10,154.0,61.038961038961034,-7.018763029881887,154.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
161.0,0.173335116,3.375699622680744E-10,161.0,60.86956521739131,-6.892190957951345,161.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
168.0,0.174421488,3.3968567063411085E-10,168.0,61.30952380952381,-6.557377049180303,168.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
175.0,0.175836453,3.4244131353373336E-10,175.0,61.71428571428571,-6.252831898504785,175.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
182.0,0.176852999,3.4442103583572647E-10,182.0,62.637362637362635,-5.795862540605217,182.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
189.0,0.178315139,3.4726855199991007E-10,189.0,62.96296296296296,-5.552896122546622,189.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
196.0,0.179294584,3.4917602014210496E-10,196.0,62.755102040816325,-5.485107637864933,196.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
203.0,0.182014131,3.544723351610204E-10,203.0,63.05418719211823,-5.268616469612112,203.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
210.0,0.18363909,3.576369411622485E-10,210.0,62.857142857142854,-5.20231213872829,210.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
