learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
3.0,0.009843016,5.979954672356447E-10,3.0,66.66666666666666,0.0,3.0,234840.0,100.0,1.9499999999999997,0.1506718958599121,6258.960000000001,34.114133804810656
6.0,0.063515222,4.177558283487128E-9,6.0,66.66666666666666,0.0,6.0,257800.0,100.0,5.089999999999999,0.24374808986560553,6485.679999999999,10.78138013316281
9.0,0.084983809,5.626203251336184E-9,9.0,44.44444444444444,-36.36363636363636,9.0,260832.0,100.0,8.740000000000002,0.34775470281986604,6515.839999999997,2.4213995452167305
12.0,0.105466057,7.010496892585523E-9,12.0,50.0,-2.85714285714287,12.0,261248.0,100.0,12.08,0.39381070159007703,6520.0,0.0
15.0,0.126191397,8.411219917457136E-9,15.0,46.666666666666664,-9.09090909090908,15.0,261248.0,100.0,14.39,0.4320248309362028,6520.0,0.0
18.0,0.142605554,9.520571447697777E-9,18.0,55.55555555555556,1.369863013698636,18.0,261248.0,100.0,15.659999999999998,0.47486733926328306,6520.0,0.0
21.0,0.159099813,1.0635336675167911E-8,21.0,57.14285714285714,0.0,21.0,261248.0,100.0,20.999999999999996,0.526087137998713,6520.0,0.0
24.0,0.174724875,1.1691357184768551E-8,24.0,58.333333333333336,-0.8403361344537785,24.0,261248.0,100.0,24.60000000000001,0.5497474167490215,6520.0,0.0
27.0,0.190348794,1.2747300444663399E-8,27.0,55.55555555555556,-6.578947368421059,27.0,261248.0,100.0,27.629999999999995,0.6288766640493655,6520.0,0.0
30.0,0.206595251,1.3845317962951958E-8,30.0,60.0,-2.2727272727272587,30.0,261248.0,100.0,29.950000000000003,0.6733565852570917,6520.0,0.0
33.0,0.222354356,1.4910397774664064E-8,33.0,57.57575757575758,-6.451612903225827,33.0,261248.0,100.0,33.47000000000001,0.6796396846933682,6520.0,0.0
36.0,0.239317312,1.6056839909706676E-8,36.0,58.333333333333336,-6.299212598425168,36.0,261248.0,100.0,37.35999999999998,0.6936246474247809,6520.0,0.0
39.0,0.255154587,1.7127202844342423E-8,39.0,61.53846153846154,-3.5398230088495355,39.0,261248.0,100.0,39.31999999999999,0.7418077836466719,6520.0,0.0
42.0,0.270710503,1.8178550118460422E-8,42.0,61.904761904761905,-3.703703703703677,42.0,261248.0,100.0,43.03999999999999,0.7905911354387571,6520.0,0.0
45.0,0.286495541,1.924538261312991E-8,45.0,62.22222222222222,-3.799185888738125,45.0,261248.0,100.0,46.849999999999994,0.7804912982645397,6520.0,0.0
48.0,0.302638466,2.033640291659782E-8,48.0,60.416666666666664,-5.555555555555597,48.0,261248.0,100.0,49.61999999999999,0.7765216407711109,6520.0,0.0
51.0,0.318769197,2.1426599088033866E-8,51.0,60.78431372549019,-5.371900826446297,51.0,261248.0,100.0,53.03000000000002,0.8146952085462897,6520.0,0.0
54.0,0.334809997,2.251071726883865E-8,54.0,62.96296296296296,-3.8461538461538174,54.0,261248.0,100.0,55.00000000000001,0.8358144881406748,6520.0,0.0
57.0,0.3515332,2.3640955686722365E-8,57.0,63.1578947368421,-3.8161318300086995,57.0,261248.0,100.0,58.96,0.8221577916333545,6520.0,0.0
60.0,0.367118295,2.469427502485199E-8,60.0,65.0,-2.605863192182428,60.0,261248.0,100.0,60.53,0.8267564711728976,6520.0,0.0
63.0,0.382777318,2.5752590790146755E-8,63.0,66.66666666666666,-1.534919416730641,63.0,261248.0,100.0,61.49,0.8241916762452283,6520.0,0.0
66.0,0.398442018,2.6811290235738786E-8,66.0,66.66666666666666,-1.68067226890758,66.0,261248.0,100.0,67.42000000000002,0.8657547650064149,6520.0,0.0
