learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
7.0,0.163382656,2.199923743671841E-9,7.0,14.285714285714285,-61.53846153846153,7.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.186574004,2.512191877646579E-9,14.0,28.57142857142857,-42.85714285714286,14.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.200322235,2.69730981213765E-9,21.0,33.33333333333333,-31.25,21.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.209992396,2.827517126119799E-9,28.0,42.857142857142854,-14.28571428571429,28.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.219544865,2.956139734408094E-9,35.0,37.142857142857146,-20.689655172413783,35.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.228141835,3.071896687377658E-9,42.0,38.095238095238095,-17.419354838709687,42.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49.0,0.238073859,3.2056299486383794E-9,49.0,40.816326530612244,-13.953488372093034,49.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.244349092,3.290125049965249E-9,56.0,42.857142857142854,-9.268292682926834,56.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.248085647,3.34043722057922E-9,63.0,46.03174603174603,-11.214953271028037,63.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.252858855,3.404707773340245E-9,70.0,48.57142857142857,-7.876712328767112,70.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
77.0,0.256557172,3.454505074835486E-9,77.0,46.75324675324675,-10.500525026251305,77.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.260586264,3.508756213684877E-9,84.0,46.42857142857143,-10.268378063010498,84.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
91.0,0.264710886,3.56429365011553E-9,91.0,46.15384615384615,-8.412351081935327,91.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
98.0,0.269129615,3.6237911946036754E-9,98.0,45.91836734693878,-8.163265306122447,98.0,52048.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
