learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
32.0,0.146083851,7.135128982365131E-10,32.0,50.0,-6.224066390041494,32.0,18880.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
64.0,0.160046082,7.817081972956658E-10,64.0,54.6875,7.199999999999999,64.0,18880.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
96.0,0.169541839,8.280880336132315E-10,96.0,56.25,10.993377483443716,96.0,18880.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
128.0,0.206941489,1.179340713015861E-9,128.0,60.9375,21.25984251968504,128.0,36304.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
160.0,0.219944716,1.301465340509183E-9,160.0,67.5,34.96951696107551,160.0,36304.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
192.0,0.228961697,1.38615166073872E-9,192.0,69.79166666666666,39.56366004558774,192.0,36304.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
224.0,0.235601872,1.448515326186187E-9,224.0,73.21428571428571,46.278679350867364,224.0,36304.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
256.0,0.254433709,1.6266286888139119E-9,256.0,74.609375,49.20014653803883,256.0,36560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
288.0,0.294803835,2.3575262210683695E-9,288.0,74.30555555555556,48.58135495078171,288.0,69984.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
320.0,0.303288847,2.5155894461274152E-9,320.0,75.0,49.99023246727876,320.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
352.0,0.312176818,2.6811592014196024E-9,352.0,76.70454545454545,53.41510652033571,352.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
384.0,0.320921996,2.8440689342986385E-9,384.0,77.08333333333334,54.172882367300446,384.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
416.0,0.329730304,3.0081546857145934E-9,416.0,77.88461538461539,55.756959215758805,416.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
448.0,0.335522333,3.1160516201415004E-9,448.0,78.34821428571429,56.63420086220662,448.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
480.0,0.342060516,3.2378483000997876E-9,480.0,79.79166666666667,59.569294894060455,480.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
512.0,0.347246485,3.334455233030022E-9,512.0,80.6640625,61.274944228829874,512.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
544.0,0.354999535,3.4788830885291105E-9,544.0,81.61764705882352,63.17556590490631,544.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
576.0,0.362283948,3.6145809297863814E-9,576.0,82.46527777777779,64.86532189878005,576.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
608.0,0.370014609,3.758591711326606E-9,608.0,83.22368421052632,66.35562692591468,608.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
640.0,0.375880341,3.867861623644002E-9,640.0,83.90625,67.76528117359413,640.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
672.0,0.384143048,4.021783635320349E-9,672.0,84.52380952380952,69.00369003690037,672.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
704.0,0.391405513,4.1570726177965605E-9,704.0,84.80113636363636,69.5782110721613,704.0,72008.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
